v6,v7,v557,v570,v571,v572,v573,v574,v575,v576,v577,v578,v579,v580,v581,v582,v583,v592,v595,v605,v607,v624
16,FI,3,2,0,1,0,0,0,0,0,0,0,1,0,0,0,16,48,0,0,3
16,FI,7,1,0,1,0,0,0,0,0,0,0,1,1,0,0,47,62,0,0,3
16,FI,10,1,0,0,0,0,0,0,0,1,1,1,1,1,0,34,55,0,0,3
16,FI,3,1,0,0,1,0,1,0,1,0,0,0,0,0,0,15,80,0,0,3
16,FI,1,2,0,0,0,0,0,1,0,0,0,0,1,0,0,14,60,0,0,1
16,FI,10,1,1,0,1,0,1,0,1,1,0,0,1,0,0,25,28,1,0,2
16,FI,8,1,1,0,0,0,0,0,1,0,0,1,1,1,0,26,64,0,0,3
16,FI,4,2,0,0,0,0,0,0,1,0,0,1,1,0,0,20,69,0,0,3
16,FI,8,1,0,1,0,0,0,0,0,0,0,1,1,0,0,98,54,0,0,3
16,FI,8,1,0,0,0,0,1,1,0,1,1,1,0,1,0,22,34,1,0,3
16,FI,5,2,0,1,0,0,0,0,0,1,1,1,1,0,0,36,40,0,0,2
16,FI,7,1,1,1,0,0,0,1,0,0,0,1,1,0,0,20,31,0,0,3
16,FI,8,1,0,0,0,0,1,0,0,0,0,1,1,0,0,23,30,2,0,3
16,FI,8,1,0,0,1,0,1,0,0,0,0,1,1,0,0,18,56,0,0,3
16,FI,7,1,0,1,0,0,1,0,0,0,0,1,1,0,0,33,53,0,1,3
16,FI,7,1,0,1,0,0,1,0,0,0,0,1,1,0,0,26,29,2,0,3
16,FI,8,1,0,1,0,0,0,0,0,1,0,1,0,0,0,25,38,4,0,3
16,FI,7,1,0,0,0,0,0,0,1,0,0,1,0,0,0,32,56,0,0,3
16,FI,8,1,0,1,0,0,1,0,0,0,0,1,0,0,0,30,88,0,0,3
16,FI,1,2,0,0,1,0,1,0,1,0,0,0,0,0,0,14,65,2,0,3
16,FI,5,1,0,0,0,0,1,0,0,1,1,1,0,0,0,17,46,1,0,2
16,FI,6,1,0,1,0,0,0,0,0,1,1,1,1,0,0,19,68,0,0,3
16,FI,9,1,0,1,0,0,0,1,0,0,0,0,1,0,0,28,31,0,0,3
16,FI,4,2,0,1,0,0,0,0,0,1,1,1,1,0,0,13,77,0,0,3
16,FI,10,1,0,1,0,0,1,0,0,0,0,1,1,0,0,26,30,0,0,3
16,FI,10,3,0,1,1,1,1,1,0,1,0,1,1,0,0,30,88,0,0,3
16,FI,10,3,0,1,0,0,1,0,0,1,1,1,1,0,0,25,66,0,0,3
16,FI,9,1,0,1,0,0,0,0,0,0,0,1,1,0,0,35,43,0,0,3
16,FI,8,1,0,1,0,0,1,0,0,1,1,1,1,0,0,23,30,0,0,3
16,FI,6,1,0,1,1,0,0,0,0,1,1,1,1,0,0,15,85,0,0,3
16,FI,10,2,0,1,0,0,0,0,0,1,1,1,1,0,0,36,39,0,2,3
16,FI,10,1,0,1,0,0,0,1,0,0,0,0,1,0,0,27,82,0,0,3
16,FI,4,2,0,0,0,0,0,0,0,1,0,1,0,0,0,18,45,0,2,2
16,FI,5,1,0,0,1,0,0,0,0,0,0,1,1,0,0,26,43,1,1,3
16,FI,8,1,0,1,0,0,0,0,0,1,1,1,1,0,0,16,71,0,0,3
16,FI,10,1,0,1,0,0,1,0,0,0,1,1,1,0,0,27,46,2,1,3
16,FI,7,2,1,0,0,0,1,0,0,1,0,1,0,0,0,19,46,0,0,2
16,FI,10,1,0,1,0,0,1,1,0,1,1,1,1,0,0,34,58,0,0,3
16,FI,4,2,0,0,1,0,0,1,0,0,0,0,0,0,0,27,79,0,0,3
16,FI,5,1,0,0,1,0,0,1,0,0,0,0,0,0,0,98,17,0,0,3
16,FI,8,1,0,0,0,0,0,0,1,0,0,0,0,0,0,29,69,0,0,3
16,FI,5,2,0,0,0,0,0,0,0,0,0,0,0,1,0,21,69,0,0,3
16,FI,7,2,0,0,0,0,0,0,0,0,0,0,0,1,0,15,80,0,0,3
16,FI,6,1,0,1,0,0,0,0,0,0,0,1,1,0,0,17,41,1,0,2
16,FI,3,2,1,0,0,0,1,0,1,1,1,0,1,0,0,43,65,0,0,3
16,FI,5,2,1,1,0,0,1,0,0,0,0,1,1,0,0,25,39,2,0,3
16,FI,4,1,0,1,0,0,0,0,0,0,0,1,1,0,0,21,62,0,0,3
16,FI,10,1,0,1,0,0,0,0,0,1,1,1,1,0,0,29,37,2,0,2
16,FI,8,1,0,1,0,0,1,1,0,0,1,1,1,0,0,31,34,3,0,3
16,FI,8,1,0,1,0,0,1,0,0,1,1,1,1,0,0,23,34,1,1,3
16,FI,8,1,0,1,0,0,0,1,0,0,1,1,1,0,0,27,35,1,0,3
16,FI,8,1,0,1,0,0,0,0,0,1,1,1,1,0,0,27,32,1,0,3
16,FI,1,2,0,0,0,0,0,0,0,0,0,1,1,0,0,19,39,2,0,3
16,FI,8,2,0,1,0,0,0,0,0,0,1,1,1,0,0,98,18,0,0,3
16,FI,6,2,0,0,0,0,0,0,0,1,1,1,1,0,0,15,85,0,0,3
16,FI,3,1,0,0,0,0,0,0,1,1,1,1,0,0,0,28,64,0,0,3
16,FI,5,2,0,0,0,0,0,0,0,1,0,1,1,0,0,18,50,0,0,3
16,FI,8,2,0,1,0,0,1,0,0,0,0,0,1,0,0,16,46,0,0,3
16,FI,7,1,1,1,0,0,0,1,0,0,0,1,1,0,0,19,30,0,0,3
16,FI,6,1,0,0,0,0,0,0,0,0,0,0,0,1,0,16,75,0,0,3
16,FI,7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,16,72,0,0,3
16,FI,8,1,0,1,0,0,0,0,0,0,0,0,1,0,0,18,63,0,0,3
16,FI,6,1,0,0,0,0,0,0,0,1,0,1,0,0,0,19,47,1,0,2
16,FI,5,1,0,1,0,0,0,0,0,1,0,0,0,0,0,16,61,0,0,3
16,FI,8,1,0,0,0,0,0,0,1,0,0,1,0,0,0,24,75,0,0,3
16,FI,4,1,1,0,0,0,0,0,0,0,0,1,1,0,0,16,65,0,0,3
16,FI,2,2,0,1,0,0,0,1,0,0,0,0,0,0,0,25,69,0,0,3
16,FI,5,2,1,1,0,0,0,1,0,0,0,1,1,0,0,19,63,0,0,3
16,FI,7,1,0,1,0,0,1,0,0,0,0,0,1,0,0,24,26,0,1,3
16,FI,10,1,0,1,0,0,0,0,0,0,0,1,1,0,0,98,16,3,0,3
16,FI,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,99,17,0,1,3
16,FI,8,1,0,1,0,0,0,0,0,1,1,1,1,0,0,15,40,2,2,2
16,FI,7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,20,25,0,0,3
16,FI,6,2,1,1,0,0,0,0,0,0,0,0,0,0,0,24,62,0,0,3
16,FI,5,2,0,0,0,0,0,0,0,0,0,0,0,0,1,34,34,1,1,3
16,FI,6,2,0,0,0,0,0,0,0,0,0,0,0,0,1,20,87,0,0,3
16,FI,2,2,0,1,0,0,0,0,0,0,0,0,0,1,0,99,73,0,0,3
16,FI,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,14,84,0,0,3
16,FI,3,2,0,1,0,0,0,0,0,0,0,1,1,0,0,22,80,0,0,3
16,FI,5,1,0,1,0,0,0,0,0,1,0,1,0,0,0,33,50,0,1,3
16,FI,6,2,0,1,0,0,0,0,0,0,1,1,0,0,0,21,42,2,0,3
16,FI,4,1,0,1,0,0,0,0,0,0,0,1,0,0,0,25,65,0,0,3
16,FI,3,2,1,0,1,0,1,1,0,0,0,0,1,0,0,23,36,0,0,3
16,FI,4,2,1,1,0,0,1,0,0,1,1,1,1,0,0,15,61,0,0,3
16,FI,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,19,52,0,0,1
16,FI,4,2,0,0,0,0,0,0,0,0,0,0,0,1,0,16,65,0,0,2
16,FI,5,2,0,0,0,0,0,0,0,0,0,0,0,1,0,98,38,0,1,3
16,FI,9,1,0,0,0,0,1,0,0,1,1,1,0,0,0,19,52,0,0,3
16,FI,6,2,0,0,1,0,1,1,0,1,0,0,1,0,0,24,29,0,0,3
16,FI,5,1,0,1,1,0,1,0,0,1,0,1,1,0,0,25,52,0,0,3
16,FI,10,1,0,0,0,0,1,0,1,0,0,1,1,0,0,28,48,0,0,3
16,FI,3,1,1,0,0,0,0,0,0,0,0,1,1,0,0,24,38,1,0,3
16,FI,5,2,0,0,0,0,0,0,0,0,0,0,0,0,1,15,84,0,0,3
16,FI,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,18,20,0,0,3
16,FI,6,2,0,1,0,0,0,0,0,1,0,1,1,0,0,22,71,0,0,3
16,FI,4,3,0,1,0,1,1,0,0,0,1,1,1,0,0,43,68,0,0,2
16,FI,7,2,0,1,0,0,0,0,0,0,0,1,1,0,0,28,60,0,0,2
16,FI,7,1,0,1,0,0,1,0,0,1,1,1,1,0,0,15,65,0,0,3
16,FI,10,2,1,1,0,0,0,0,0,0,0,1,1,0,0,98,30,3,0,3
16,FI,5,2,0,1,0,0,1,0,0,0,0,1,1,0,0,22,43,2,0,3
16,FI,7,1,0,1,0,0,0,0,0,1,1,1,1,0,0,23,65,0,0,3
16,FI,2,2,0,1,0,0,0,0,0,1,0,0,0,0,0,98,18,0,0,2
16,FI,3,1,0,1,1,0,1,0,0,1,0,1,0,0,0,98,17,0,0,3
16,FI,11,2,0,0,0,0,0,0,0,0,0,0,0,0,1,15,83,0,0,3
16,FI,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,14,83,0,0,3
16,FI,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,14,83,0,0,3
16,FI,2,2,0,0,1,0,1,0,0,0,0,1,1,0,0,24,29,2,0,3
16,FI,5,2,0,1,1,0,0,1,0,1,0,1,0,0,0,18,61,0,0,3
16,FI,5,2,0,0,1,0,0,0,0,1,0,1,1,0,0,16,61,0,0,3
16,FI,1,1,0,1,0,0,0,0,0,1,0,1,1,0,0,18,61,0,0,3
16,FI,6,2,0,0,0,0,0,0,0,0,0,1,1,0,0,24,86,0,0,3
16,FI,5,2,0,0,0,0,0,0,0,0,0,1,0,0,0,16,84,0,0,3
16,FI,8,1,0,0,0,0,0,1,0,1,0,1,0,0,0,35,42,0,0,2
16,FI,10,1,1,1,0,0,1,0,0,1,0,1,1,0,0,15,60,0,0,2
16,FI,5,2,0,1,0,0,0,0,0,0,0,1,1,0,0,15,68,0,0,3
16,FI,3,2,0,1,0,0,1,0,0,0,0,1,0,0,0,22,35,0,0,3
16,FI,9,1,0,0,0,0,0,0,0,1,1,1,1,0,0,22,72,0,0,3
16,FI,10,2,0,0,0,0,0,0,0,0,0,1,0,0,0,16,59,0,0,3
16,FI,2,2,0,1,0,0,0,0,1,0,0,0,0,0,0,17,45,1,0,3
16,FI,9,1,0,1,0,0,1,0,0,1,0,1,1,0,0,22,44,0,1,2
16,FI,10,1,1,0,0,0,0,0,0,1,0,1,0,0,0,25,54,0,0,3
16,FI,8,2,0,1,0,0,0,0,0,0,0,0,1,0,0,15,60,0,0,2
16,FI,5,1,0,1,0,0,0,1,0,0,0,1,1,0,0,17,42,0,1,2
16,FI,8,1,0,0,0,0,1,0,0,1,0,1,1,0,0,21,47,0,1,3
16,FI,7,1,0,1,0,0,1,0,0,0,0,1,1,0,0,17,38,1,3,3
16,FI,10,1,1,0,0,0,1,0,0,1,0,1,1,0,0,23,49,0,0,3
16,FI,9,1,1,1,1,1,1,0,0,0,1,1,1,0,0,24,42,0,1,3
16,FI,8,1,1,0,0,0,0,0,0,1,1,1,1,0,0,23,64,0,0,3
16,FI,3,1,1,0,1,0,0,0,1,0,1,1,1,0,0,20,58,0,0,3
16,FI,10,1,0,1,0,0,0,0,0,1,0,1,1,0,0,16,76,0,0,3
16,FI,6,1,0,1,0,0,0,0,0,0,0,1,1,0,0,19,19,0,0,3
16,FI,9,1,1,0,0,0,1,0,0,0,0,0,0,0,0,19,51,0,0,3
16,FI,5,2,0,0,1,0,1,0,0,1,0,0,1,0,0,14,69,0,0,3
16,FI,5,1,0,1,1,0,1,0,0,0,0,0,1,0,0,21,65,0,0,3
16,FI,8,2,0,0,0,0,0,0,0,0,0,0,1,0,0,99,65,0,0,3
16,FI,6,2,0,1,0,0,0,0,0,0,0,1,1,0,0,14,74,0,0,3
16,FI,3,1,1,0,1,0,1,0,1,1,0,1,0,0,0,17,65,0,0,3
16,FI,5,1,0,1,0,1,1,0,0,0,0,0,0,0,0,34,35,3,0,3
16,FI,7,1,0,0,0,0,1,0,0,1,1,1,1,0,0,22,70,0,0,3
16,FI,7,1,1,1,1,0,1,0,0,1,1,1,0,0,0,21,47,0,0,2
16,FI,7,2,0,1,0,0,1,0,0,0,0,1,1,0,0,25,34,2,0,3
16,FI,6,1,0,0,1,0,1,0,0,1,0,1,1,0,0,18,42,0,0,3
16,FI,7,3,0,0,0,0,0,1,0,1,0,0,0,0,0,17,70,0,0,3
16,FI,7,2,1,0,0,0,1,0,0,1,0,1,1,0,0,17,69,0,0,3
16,FI,6,2,0,0,1,0,0,0,1,0,0,0,0,0,0,20,30,3,0,3
16,FI,7,2,0,0,0,0,0,0,0,1,1,0,0,0,0,24,59,0,0,3
16,FI,4,3,0,0,0,0,1,0,0,1,0,1,1,0,0,17,71,0,0,3
16,FI,4,2,0,0,0,0,0,0,0,0,0,1,0,0,0,20,20,0,0,3
16,FI,6,2,0,1,0,0,0,0,0,0,0,0,0,0,0,98,19,0,0,3
16,FI,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,17,47,0,2,3
16,FI,6,1,0,0,0,0,1,0,1,0,0,1,1,0,0,99,65,0,0,3
16,FI,7,1,0,1,0,0,0,0,0,0,0,1,1,0,0,21,56,0,0,3
16,FI,6,1,0,1,0,0,1,1,0,1,0,1,0,0,0,19,26,0,0,3
16,FI,3,3,0,1,0,0,0,0,0,0,0,1,0,0,0,14,57,0,0,3
16,FI,4,1,0,1,0,0,0,0,0,0,0,1,0,0,0,21,49,0,0,3
16,FI,8,2,0,0,0,0,0,0,0,0,0,1,0,0,0,19,42,0,1,3
16,FI,6,2,0,0,0,0,1,0,0,1,0,1,0,0,0,31,52,0,0,3
16,FI,4,2,0,0,0,0,0,0,0,0,0,0,0,1,0,22,45,1,2,3
16,FI,7,2,1,0,0,0,0,0,0,0,0,1,0,0,0,19,44,0,0,3
16,FI,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,98,16,0,1,3
16,FI,6,2,0,0,0,0,0,0,0,0,0,1,0,0,0,98,23,0,0,2
16,FI,7,1,0,0,0,0,0,1,0,0,0,0,0,0,0,19,19,0,0,3
16,FI,6,1,1,0,1,0,0,0,1,0,0,0,0,0,0,26,41,2,0,3
16,FI,5,2,0,0,0,0,0,0,0,0,0,1,0,0,0,98,25,0,0,2
16,FI,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,17,65,0,0,3
16,FI,4,2,0,0,0,0,0,0,0,0,0,1,0,0,0,21,37,0,2,3
16,FI,5,2,0,0,1,0,0,0,0,0,0,0,0,0,0,22,34,1,0,3
16,FI,8,1,0,0,0,0,0,0,0,0,0,1,0,0,0,20,53,0,0,3
16,FI,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,18,54,0,0,2
16,FI,5,2,0,0,0,0,0,0,0,0,0,0,0,1,0,25,48,0,1,2
16,FI,7,1,0,1,0,0,0,0,0,0,0,1,1,0,0,99,81,0,0,3
16,FI,7,1,0,0,0,0,1,0,0,0,0,1,1,0,0,20,55,0,0,3
16,FI,7,1,0,1,0,0,1,0,1,0,1,1,1,0,0,25,69,0,0,3
16,FI,7,1,0,0,0,0,1,0,0,0,0,1,1,0,0,25,50,0,0,3
16,FI,7,1,0,1,0,0,0,0,0,0,0,1,0,0,0,21,64,0,0,3
16,FI,8,1,0,0,0,0,0,0,1,1,0,1,1,0,0,42,44,1,0,3
16,FI,7,1,0,0,1,0,1,0,1,0,1,1,0,0,0,47,49,0,0,3
16,FI,8,1,0,0,0,0,1,0,1,0,0,1,1,0,0,34,47,1,1,3
16,FI,10,2,0,0,0,0,0,0,0,0,0,0,0,1,0,15,63,0,0,3
16,FI,5,1,0,0,0,0,1,0,0,0,0,1,1,0,0,18,70,0,0,3
16,FI,7,1,1,1,0,0,0,0,0,0,0,0,0,1,0,16,67,0,0,3
16,FI,8,1,0,0,1,0,0,0,1,0,0,0,0,0,0,25,43,2,0,3
16,FI,10,1,0,1,0,0,1,0,0,0,0,1,1,0,0,25,57,0,0,3
16,FI,7,2,0,0,0,0,0,0,0,0,0,1,0,1,0,25,69,0,0,3
16,FI,5,1,1,1,0,0,0,0,0,0,0,1,1,0,0,14,61,0,0,3
16,FI,7,2,0,0,0,0,1,1,0,0,0,1,0,0,0,21,51,0,0,3
16,FI,8,1,0,0,0,0,0,0,1,0,0,0,0,0,0,18,64,0,0,3
16,FI,7,1,0,0,0,0,1,0,0,0,0,1,1,0,0,43,46,0,0,3
16,FI,7,2,0,0,0,0,0,1,0,0,0,0,0,0,0,18,70,0,0,3
16,FI,6,2,0,0,0,0,0,0,0,0,0,0,0,1,0,35,67,0,0,3
16,FI,7,1,0,1,0,0,1,1,0,1,1,1,1,0,0,30,41,0,4,3
16,FI,6,1,0,0,0,0,0,1,1,0,0,0,0,0,0,21,41,1,2,3
16,FI,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,99,22,0,0,3
16,FI,8,2,0,0,0,0,0,0,0,0,0,0,0,0,1,15,61,0,0,3
16,FI,7,2,0,1,0,0,1,0,0,0,0,1,0,0,0,17,55,0,0,3
16,FI,6,2,0,0,1,0,1,0,0,0,0,1,0,0,0,45,65,0,0,3
16,FI,5,2,0,0,0,0,1,0,0,0,0,1,0,0,0,35,62,0,0,3
16,FI,5,2,0,1,0,0,0,0,0,0,0,1,0,0,0,25,61,0,0,3
16,FI,5,1,0,1,0,0,0,0,0,0,0,1,1,0,0,18,24,1,0,3
16,FI,5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,24,79,0,0,3
16,FI,8,1,0,0,0,0,1,1,0,1,1,1,1,0,0,23,76,0,0,3
16,FI,5,1,1,0,1,0,0,0,0,1,0,1,0,0,0,48,65,0,0,3
16,FI,9,1,0,0,0,0,0,0,0,1,0,1,1,0,0,28,67,0,0,3
16,FI,10,1,0,1,0,0,0,0,0,0,0,0,0,0,0,31,42,0,0,3
16,FI,10,1,0,1,0,0,1,0,0,0,0,1,0,0,0,15,70,0,0,3
16,FI,3,1,0,1,1,0,1,1,0,1,0,1,0,0,0,21,65,0,0,3
16,FI,7,1,0,1,0,0,0,0,0,0,0,1,1,0,0,15,56,0,0,3
16,FI,8,2,0,0,0,0,0,0,0,0,0,0,0,0,1,17,29,0,0,3
16,FI,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,27,62,0,0,3
16,FI,7,1,0,1,0,0,0,0,0,0,0,1,0,0,0,16,77,0,0,3
16,FI,8,1,0,1,0,0,1,0,0,1,1,1,1,0,0,24,62,0,0,3
16,FI,10,1,0,1,0,0,0,0,0,0,0,1,1,0,0,15,74,0,0,3
16,FI,4,2,0,0,0,0,0,0,1,0,0,0,1,0,0,29,81,0,0,3
16,FI,5,1,0,1,1,0,0,0,1,1,1,1,1,0,0,17,61,0,0,3
16,FI,1,2,0,0,0,0,1,0,0,1,0,1,1,0,0,20,33,3,2,3
16,FI,5,1,0,1,0,0,1,0,0,0,0,1,1,1,0,26,58,0,0,3
16,FI,1,2,0,0,0,0,0,0,0,0,0,1,1,0,0,16,83,0,0,3
16,FI,9,1,0,0,1,0,1,0,0,1,0,1,1,0,0,22,30,0,0,3
16,FI,10,1,0,0,0,0,0,0,0,1,0,1,1,0,0,19,50,0,0,3
16,FI,5,1,0,1,0,0,1,0,0,1,0,1,0,1,0,16,63,0,0,3
16,FI,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,18,22,2,0,2
16,FI,4,2,0,0,0,0,0,0,0,1,0,0,0,0,0,16,67,0,0,3
16,FI,5,1,0,1,0,0,1,0,1,1,1,0,0,0,0,28,65,0,0,3
16,FI,6,2,1,0,1,0,0,0,1,0,1,0,0,0,0,25,34,2,0,3
16,FI,6,2,1,0,1,1,0,0,0,0,0,0,0,0,0,18,65,0,0,3
16,FI,6,2,0,0,0,0,0,0,0,1,1,1,0,0,0,98,16,0,0,3
16,FI,6,2,0,0,0,0,0,0,1,0,1,0,0,0,0,16,68,0,0,3
16,FI,6,2,1,0,0,0,1,0,0,0,0,0,1,0,0,21,47,0,0,3
16,FI,6,2,1,0,1,0,1,0,0,0,0,0,0,0,0,16,62,0,0,3
16,FI,7,2,0,0,0,0,0,0,0,0,0,1,0,0,0,14,64,0,0,3
16,FI,7,2,0,0,1,0,0,0,0,0,0,0,0,0,0,16,40,3,2,3
16,FI,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,98,17,0,0,3
16,FI,6,2,0,0,0,0,0,0,0,1,0,0,0,0,0,16,62,0,0,3
16,FI,7,1,0,1,0,0,1,0,0,0,0,0,0,0,0,48,58,0,0,3
16,FI,9,1,0,1,0,0,0,1,0,1,1,1,1,0,0,20,24,0,0,2
16,FI,3,2,0,1,0,0,0,0,0,1,0,1,1,0,0,35,50,0,0,2
16,FI,5,1,0,0,0,0,0,0,1,0,0,1,1,0,0,12,67,0,0,3
16,FI,5,1,0,1,0,0,1,0,1,1,0,1,1,0,0,13,75,0,0,3
16,FI,5,1,0,1,0,0,0,0,0,1,0,0,0,0,0,25,28,2,0,3
16,FI,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,25,45,0,0,3
16,FI,10,1,0,1,1,0,0,0,0,1,0,1,1,0,0,36,55,0,0,3
16,FI,7,2,0,1,0,0,0,0,0,1,0,1,0,0,0,20,48,0,0,3
16,FI,10,1,0,1,0,0,1,0,0,1,1,1,1,0,0,98,21,0,0,3
16,FI,4,1,0,1,0,0,0,0,0,0,0,1,1,0,0,18,83,0,0,3
16,FI,7,1,0,1,0,0,0,0,0,0,0,1,0,0,0,98,18,0,0,3
16,FI,5,2,0,0,0,0,0,0,0,0,0,1,0,0,0,26,84,0,0,3
16,FI,10,1,0,0,0,0,0,0,0,0,0,1,0,0,0,98,16,0,0,3
16,FI,9,1,0,1,0,0,0,0,0,0,0,1,0,0,0,22,75,0,0,3
16,FI,5,1,0,1,0,0,0,0,0,0,0,1,0,0,0,18,62,0,0,3
16,FI,5,1,0,1,0,0,0,0,0,0,0,1,0,0,0,18,43,0,0,1
16,FI,8,2,0,1,0,0,0,0,0,0,0,1,0,0,0,20,51,0,0,2
16,FI,8,2,0,0,0,0,0,0,0,1,0,1,1,0,0,16,73,0,0,3
16,FI,3,1,0,1,0,0,0,1,0,0,0,0,0,0,0,24,63,0,0,3
16,FI,7,1,0,1,0,0,0,0,0,1,0,1,1,0,0,24,38,2,1,3
16,FI,10,3,0,1,0,0,0,0,0,1,1,1,1,0,0,99,79,0,0,3
16,FI,8,2,0,1,0,0,0,0,0,1,1,1,1,0,0,99,86,0,0,3
16,FI,6,1,0,1,0,0,0,1,0,0,0,1,1,0,0,22,63,0,0,3
16,FI,7,2,0,1,0,0,0,0,0,0,0,0,0,0,0,30,50,0,0,1
16,FI,8,1,0,1,0,0,0,0,0,1,0,1,1,0,0,21,35,2,0,3
16,FI,10,2,0,0,0,0,1,0,1,0,1,0,0,0,0,18,18,0,0,3
16,FI,4,2,0,0,0,0,0,0,0,0,0,1,1,0,0,23,56,0,0,3
16,FI,10,1,0,1,1,0,1,0,0,1,1,1,0,0,0,25,69,0,0,3
16,FI,10,1,1,1,0,0,0,0,0,1,0,0,1,0,0,31,51,0,0,3
16,FI,6,2,0,1,0,0,1,0,0,0,0,0,0,0,0,30,65,0,0,3
16,FI,6,1,0,0,0,0,0,0,0,0,0,1,1,0,0,14,78,0,0,3
16,FI,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,19,57,0,0,3
16,FI,7,1,1,0,0,0,1,0,0,1,0,1,1,0,0,26,29,1,0,3
16,FI,9,1,0,0,1,0,1,1,1,0,1,1,1,0,0,19,45,0,0,3
16,FI,9,1,0,0,0,0,0,1,1,0,0,1,1,0,0,26,56,0,0,3
16,FI,10,1,0,1,0,1,0,0,0,1,0,1,1,0,0,21,37,2,0,3
16,FI,10,1,1,0,1,0,1,0,1,0,0,1,1,0,0,23,55,0,0,3
16,FI,10,2,1,0,0,0,1,0,1,1,0,1,0,0,0,24,59,0,0,3
16,FI,6,2,0,0,1,0,0,0,1,0,0,1,0,0,0,18,47,0,0,3
16,FI,9,1,0,1,0,0,0,0,0,0,0,1,1,0,0,98,25,0,0,3
16,FI,8,1,0,1,0,0,0,0,0,0,0,1,1,0,0,98,16,0,2,3
16,FI,7,1,0,0,0,0,0,0,0,0,0,1,1,0,0,16,72,0,0,3
16,FI,3,1,0,1,0,0,0,0,0,0,0,1,0,0,0,16,75,0,0,3
16,FI,9,1,0,1,0,0,1,0,0,1,1,1,1,0,0,20,20,0,0,3
16,FI,7,1,0,1,0,0,0,0,0,0,0,1,0,0,0,99,16,0,0,2
16,FI,3,1,0,1,0,0,1,0,0,0,0,1,1,0,0,14,68,0,0,1
16,FI,9,1,0,1,0,0,0,0,0,0,0,1,0,0,0,99,16,0,0,3
16,FI,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,16,78,0,0,3
16,FI,1,1,0,1,0,0,1,0,0,0,0,1,1,0,0,20,59,0,0,2
16,FI,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0,98,17,0,0,3
16,FI,7,1,0,0,0,0,0,0,0,1,0,1,0,1,0,18,55,0,0,3
16,FI,5,1,0,0,0,0,0,0,0,0,1,1,0,0,0,18,54,2,0,3
16,FI,7,1,0,0,0,0,0,0,0,1,0,1,1,0,0,20,44,1,0,3
16,FI,2,1,0,0,0,0,1,0,0,1,0,1,0,0,0,22,44,0,2,3
16,FI,7,1,0,0,0,0,0,0,1,0,0,0,0,0,0,22,61,0,0,2
16,FI,8,2,0,0,0,0,1,0,1,0,0,1,0,0,0,16,72,0,0,3
16,FI,10,1,1,0,0,0,1,0,0,0,0,0,1,0,0,22,34,2,1,3
16,FI,3,1,1,0,0,0,1,0,1,0,0,0,1,0,0,40,71,0,0,3
16,FI,4,1,0,1,0,1,1,0,0,1,0,1,0,0,0,15,74,0,0,3
16,FI,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,99,62,0,0,3
16,FI,7,1,0,0,0,0,0,0,1,1,0,0,0,0,0,16,65,0,0,3
16,FI,6,1,0,0,0,0,0,0,0,0,0,0,0,1,0,18,81,0,0,3
16,FI,5,1,0,0,0,0,0,0,1,1,0,0,0,0,0,17,72,0,0,3
16,FI,5,1,0,0,0,0,0,0,0,0,0,1,0,1,0,99,58,0,0,3
16,FI,5,2,0,0,0,0,0,0,0,0,0,0,0,1,0,19,27,0,0,3
16,FI,4,1,1,0,0,0,0,0,0,0,0,1,0,0,0,17,63,0,0,3
16,FI,6,1,0,0,0,0,1,0,0,0,0,1,0,1,0,98,28,0,0,2
16,FI,8,2,0,0,0,0,0,0,0,0,0,0,0,1,0,17,71,0,0,3
16,FI,7,1,0,0,0,0,0,0,0,0,0,1,1,0,0,23,61,0,0,3
16,FI,7,1,0,0,0,0,1,0,0,0,0,1,1,0,0,17,46,0,1,3
16,FI,5,2,0,0,0,0,0,0,0,0,0,0,0,1,0,21,60,0,0,3
16,FI,9,1,0,0,0,0,0,0,0,0,1,1,1,0,0,19,68,0,0,3
16,FI,7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,98,26,0,0,2
16,FI,9,1,0,0,0,0,0,0,0,0,0,1,0,0,0,98,28,0,0,2
16,FI,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,39,51,0,0,3
