country,isocntry,qa2,qa5,qa6_1,qa6_2,qa6_3,qa6_4,qa6_5,qa6_6,qa6_7,qa6_8,qa6_9,qa6_10,qa6_11,qa6_12,qa6_13,d8,d11,d40b,d40c,d60
7,DK,8,2,1,0,0,0,0,0,1,1,0,1,1,0,0,20,60,0,0,3
7,DK,5,2,0,0,0,0,0,0,1,0,0,1,0,0,0,22,66,0,0,3
7,DK,9,1,1,1,0,0,1,0,0,1,0,1,1,0,0,24,35,3,0,3
7,DK,5,2,0,0,0,0,1,0,0,0,0,0,1,0,0,21,34,2,0,3
7,DK,10,1,0,0,0,0,1,0,0,1,0,1,1,0,0,24,36,3,0,3
7,DK,8,2,0,1,0,0,1,0,0,0,0,0,1,0,0,21,60,0,0,3
7,DK,7,1,0,1,0,0,1,0,0,0,0,1,1,0,0,27,50,0,12,3
7,DK,8,1,1,0,0,0,1,0,0,0,0,1,0,0,0,28,59,0,0,3
7,DK,8,1,1,0,1,0,1,0,0,1,0,1,1,0,0,24,47,0,0,3
7,DK,7,2,0,1,1,0,0,0,0,0,0,1,1,0,0,17,81,0,0,3
7,DK,3,2,0,0,1,0,1,0,1,0,0,1,0,0,0,18,68,0,0,3
7,DK,6,1,1,0,1,0,1,1,0,1,1,1,1,0,0,27,65,0,1,3
7,DK,7,1,0,0,0,0,1,0,0,1,0,1,1,0,0,24,68,0,0,3
7,DK,5,1,0,1,0,0,1,0,0,0,0,1,1,0,0,20,79,0,0,3
7,DK,10,2,1,1,1,0,1,0,0,1,1,1,1,0,0,27,86,0,0,3
7,DK,5,1,0,1,0,0,1,1,0,1,0,1,1,0,0,14,80,0,0,3
7,DK,8,2,0,0,1,0,1,0,0,1,0,0,1,0,0,25,89,0,0,3
7,DK,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,23,87,0,0,3
7,DK,7,1,1,0,1,0,1,1,0,0,1,0,0,0,0,32,39,0,0,3
7,DK,9,1,0,1,1,0,1,0,1,1,0,0,1,0,0,24,68,0,0,3
7,DK,5,1,0,0,1,0,0,0,0,1,0,0,1,0,0,37,79,0,0,3
7,DK,5,2,0,0,0,0,1,0,0,1,0,0,1,0,0,19,82,0,0,3
7,DK,9,2,1,1,1,1,1,0,0,1,0,0,1,0,0,21,98,0,0,3
7,DK,5,1,1,0,1,0,1,1,1,1,0,1,0,0,0,21,26,2,0,3
7,DK,5,2,0,0,0,0,1,0,0,1,0,1,1,0,0,26,71,0,0,3
7,DK,8,1,0,0,0,0,1,0,0,1,0,0,1,0,0,37,75,0,0,3
7,DK,10,2,0,0,0,0,1,0,0,1,0,0,1,0,0,23,60,0,0,3
7,DK,3,2,0,0,0,0,1,0,0,0,0,0,1,0,0,19,64,0,0,3
7,DK,10,1,0,1,0,0,1,0,0,0,0,1,1,0,0,28,51,0,0,3
7,DK,8,2,0,1,1,0,1,0,0,1,0,1,1,1,0,21,63,0,0,3
7,DK,10,1,1,0,1,0,1,1,0,0,0,1,1,0,0,22,58,0,0,3
7,DK,5,2,0,0,1,0,0,0,0,0,0,1,1,0,0,25,76,0,0,3
7,DK,6,1,0,1,0,0,0,0,0,0,0,0,1,0,0,98,16,0,0,3
7,DK,5,2,0,0,0,0,1,0,0,1,0,1,1,0,0,25,83,0,0,3
7,DK,7,1,1,0,0,0,1,0,0,1,0,1,1,0,0,19,77,0,0,3
7,DK,5,1,1,1,0,0,0,1,0,1,0,1,1,0,0,18,75,0,0,3
7,DK,7,1,1,0,0,0,0,0,0,1,0,0,0,0,0,26,37,0,0,3
7,DK,6,2,0,1,0,0,0,0,0,0,0,0,0,0,0,24,29,0,0,3
7,DK,10,2,0,0,0,0,0,0,0,0,0,1,1,0,0,21,70,0,0,3
7,DK,5,2,0,1,1,0,1,0,0,0,0,1,0,0,0,28,43,0,0,3
7,DK,7,2,0,1,0,0,1,0,0,0,0,0,0,0,0,19,49,0,0,3
7,DK,4,1,1,0,1,0,1,0,0,1,1,1,1,0,0,30,37,2,0,3
7,DK,5,2,0,0,0,0,0,0,0,0,0,1,1,0,0,16,60,0,0,3
7,DK,7,2,0,0,0,0,1,0,0,0,0,1,1,0,0,18,73,0,0,3
7,DK,6,2,0,0,0,0,1,0,0,0,0,1,1,0,0,13,67,0,0,3
7,DK,3,1,1,0,1,0,1,1,1,1,0,1,1,0,0,23,64,0,0,3
7,DK,10,2,1,1,1,0,1,0,1,0,0,1,0,0,0,24,68,0,0,3
7,DK,8,2,0,0,0,0,0,0,0,0,0,0,0,0,1,14,80,0,0,3
7,DK,5,2,0,1,0,0,0,0,0,1,1,1,0,0,0,40,77,0,0,3
7,DK,6,2,0,1,0,0,0,0,0,0,0,1,1,0,0,20,71,0,0,3
7,DK,10,2,0,0,1,0,0,0,0,1,0,1,0,0,0,24,74,0,0,3
7,DK,8,1,1,1,1,0,0,0,1,1,1,1,1,0,0,98,18,0,0,3
7,DK,10,1,1,0,1,0,0,0,0,0,0,1,1,0,0,18,67,0,0,3
7,DK,9,3,0,0,0,0,1,0,0,0,0,1,0,0,0,17,60,0,0,3
7,DK,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,18,64,0,0,3
7,DK,10,1,0,1,1,0,1,0,0,1,1,1,1,0,0,30,76,0,0,3
7,DK,5,1,0,1,1,0,1,0,1,1,0,1,0,0,0,97,65,0,0,3
7,DK,7,1,1,1,1,0,1,0,0,0,0,0,0,0,0,97,35,1,1,3
7,DK,8,1,0,0,1,0,0,1,0,0,0,1,0,0,0,21,45,0,0,3
7,DK,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,21,84,0,0,3
7,DK,9,2,0,1,0,0,0,0,0,0,0,1,1,0,0,98,17,0,0,3
7,DK,8,2,1,1,1,0,1,0,0,0,0,0,0,0,0,21,66,0,0,3
7,DK,8,1,1,1,0,0,0,0,0,1,0,0,0,0,0,35,70,0,0,3
7,DK,5,1,0,0,1,0,0,0,0,1,0,1,0,0,0,22,72,0,0,3
7,DK,8,1,1,1,0,1,1,0,0,1,0,0,1,0,0,26,63,0,0,3
7,DK,9,1,1,1,1,0,0,0,1,1,0,1,1,0,0,33,73,0,0,3
7,DK,8,1,0,0,0,0,1,0,0,0,1,1,0,0,0,27,67,0,0,3
7,DK,5,2,0,0,1,0,0,0,0,1,0,1,1,0,0,22,43,0,2,3
7,DK,7,1,0,1,0,0,1,0,0,0,0,0,1,0,0,34,38,2,0,3
7,DK,5,2,1,1,0,0,1,0,0,1,0,0,0,0,0,26,70,0,0,3
7,DK,10,1,0,0,1,0,1,1,0,1,0,1,1,0,0,19,70,0,0,3
7,DK,8,2,0,1,0,0,1,0,0,1,0,1,1,0,0,22,68,0,0,3
7,DK,6,1,0,1,1,0,1,1,0,1,0,1,1,0,0,23,63,0,0,3
7,DK,5,1,0,1,1,0,1,1,0,1,0,1,1,0,0,19,74,0,0,3
7,DK,8,2,0,1,0,0,0,1,0,0,1,1,0,0,0,25,35,0,0,3
7,DK,8,2,1,1,0,0,1,1,0,1,1,1,1,0,0,29,76,0,0,3
7,DK,5,2,0,1,0,1,1,0,0,0,0,1,0,0,0,39,75,0,0,3
7,DK,10,2,0,1,0,1,1,1,0,1,1,1,1,0,0,24,70,0,0,3
7,DK,8,2,0,1,0,1,1,0,0,0,0,1,0,0,0,27,60,0,0,3
7,DK,7,2,0,1,0,0,0,0,0,0,0,0,0,0,0,26,34,2,0,3
7,DK,10,2,1,1,0,1,0,0,0,1,0,1,1,0,0,24,67,0,0,3
7,DK,6,2,0,0,0,0,0,0,0,0,0,1,1,0,0,97,69,0,0,3
7,DK,10,2,1,0,0,0,1,0,0,0,0,0,0,0,0,14,80,0,0,3
7,DK,6,2,0,0,0,0,0,0,0,0,0,0,0,0,1,19,83,0,0,3
7,DK,6,2,0,0,0,0,0,0,0,0,0,0,0,0,1,24,24,0,0,3
7,DK,4,2,0,0,0,0,0,0,1,0,0,0,0,0,0,32,67,0,0,3
7,DK,11,2,0,0,0,0,0,0,0,1,0,0,0,0,0,14,78,0,0,3
7,DK,1,1,1,1,1,0,1,0,0,0,1,1,1,0,0,19,30,1,0,2
7,DK,8,1,0,0,0,0,1,0,1,0,0,1,1,0,0,98,23,0,0,3
7,DK,8,1,0,0,0,0,0,0,0,1,0,1,1,0,0,43,74,0,0,3
7,DK,5,2,0,0,0,0,0,0,0,0,0,0,0,0,1,22,57,0,0,3
7,DK,6,2,0,1,0,0,0,0,0,1,0,1,1,0,0,98,19,0,0,3
7,DK,5,2,0,0,1,0,1,0,0,0,0,1,1,0,0,30,66,0,0,3
7,DK,6,1,1,0,1,0,0,0,1,0,0,1,0,0,0,38,48,0,1,3
7,DK,5,2,0,0,1,0,1,0,0,0,0,0,0,0,0,19,82,0,0,3
7,DK,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,23,73,0,0,3
7,DK,3,2,1,0,0,0,1,0,0,1,0,1,1,0,0,20,63,0,0,3
7,DK,9,2,0,1,0,0,0,0,0,0,0,1,1,0,0,98,16,0,0,3
7,DK,5,2,0,0,0,0,0,0,0,0,0,1,1,0,0,20,37,0,0,3
7,DK,8,2,0,0,0,0,0,0,0,0,0,0,0,0,1,19,72,0,0,3
7,DK,5,1,0,1,0,0,1,1,0,0,0,0,0,0,0,17,46,0,0,3
7,DK,7,1,1,0,1,0,1,0,0,1,0,1,1,0,0,19,49,0,0,3
7,DK,3,1,0,0,0,0,1,0,0,1,0,1,1,0,0,38,43,2,0,3
7,DK,8,2,1,0,0,0,0,1,0,0,0,1,0,0,0,98,22,0,0,2
7,DK,8,2,0,1,0,0,0,0,1,0,1,0,0,0,0,25,73,0,0,3
7,DK,5,1,0,0,1,0,1,0,0,0,0,1,1,0,0,21,54,0,0,1
7,DK,7,1,0,0,1,0,0,1,0,0,0,1,1,0,0,17,63,0,0,3
7,DK,6,1,1,1,0,0,1,0,0,0,0,0,0,0,0,22,61,0,0,3
7,DK,6,1,0,0,0,0,1,0,0,0,0,1,1,0,0,30,32,3,0,3
7,DK,5,2,0,0,0,0,1,0,0,0,0,1,1,0,0,16,61,0,0,3
7,DK,7,1,0,0,0,0,0,0,0,0,0,1,1,0,0,23,44,2,0,3
7,DK,5,1,0,0,0,0,0,0,0,1,0,1,0,0,0,17,51,0,0,3
7,DK,5,2,0,0,0,0,1,0,1,0,0,0,0,0,0,22,68,0,0,3
7,DK,2,1,0,0,0,0,0,0,1,0,0,1,0,0,0,23,59,0,0,3
7,DK,8,2,0,0,0,0,0,0,0,1,0,1,1,0,0,26,31,1,0,3
7,DK,5,1,1,1,1,0,1,0,0,0,0,1,0,0,0,14,73,0,0,3
7,DK,7,2,0,0,1,0,0,0,0,1,0,1,1,0,0,24,80,0,0,3
7,DK,7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,20,53,0,0,3
7,DK,8,1,0,1,0,0,0,0,0,0,0,1,1,0,0,25,67,0,0,3
7,DK,5,2,0,0,0,0,1,0,0,0,1,1,1,0,0,18,60,0,0,3
7,DK,7,1,1,0,1,0,0,0,0,0,0,0,0,0,0,25,28,0,0,3
7,DK,6,2,0,1,1,0,1,0,0,0,0,1,0,0,0,22,28,1,0,3
7,DK,3,1,0,1,0,0,1,0,1,1,0,1,1,0,0,23,56,0,0,3
7,DK,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,19,79,0,0,3
7,DK,7,1,1,0,1,0,1,0,0,1,0,1,1,0,0,29,69,0,0,3
7,DK,8,1,0,0,0,0,0,0,0,0,0,1,0,0,0,17,58,0,0,3
7,DK,7,1,0,1,1,0,1,0,0,1,0,1,1,0,0,23,52,0,0,3
7,DK,8,1,0,1,0,0,1,0,0,1,1,1,1,0,0,42,64,0,0,2
7,DK,8,2,1,0,0,0,0,1,0,0,0,1,0,0,0,20,66,0,0,3
7,DK,8,2,1,0,0,0,1,1,0,0,0,1,1,0,0,20,49,0,1,3
7,DK,10,1,1,0,0,1,1,0,0,1,0,1,1,0,0,25,60,0,0,3
7,DK,4,2,0,1,0,0,0,0,0,0,0,1,0,0,0,29,51,0,0,3
7,DK,8,1,1,1,0,0,1,0,0,0,0,1,1,0,0,40,58,0,0,3
7,DK,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,17,53,0,0,3
7,DK,8,1,0,1,0,0,1,0,0,1,1,1,1,0,0,23,29,2,0,3
7,DK,7,2,1,1,0,0,1,0,1,0,0,1,0,0,0,19,42,0,1,3
7,DK,5,1,0,0,0,0,1,0,1,1,0,1,1,0,0,34,55,0,0,3
7,DK,8,2,1,1,0,0,1,0,0,0,0,1,0,0,0,26,68,0,0,3
7,DK,10,1,0,0,1,0,1,0,1,0,0,1,1,0,0,19,24,0,0,3
7,DK,7,2,0,0,0,0,1,1,0,0,0,1,1,0,0,16,31,0,0,2
7,DK,8,2,0,0,0,0,0,0,0,0,0,0,0,0,1,20,68,0,0,3
7,DK,8,2,0,0,0,0,1,1,0,1,1,1,1,0,0,25,72,0,0,3
7,DK,6,1,0,0,0,0,0,0,1,1,0,1,0,0,0,29,57,0,0,3
7,DK,4,2,0,0,0,0,1,0,0,0,0,0,0,0,0,18,51,0,0,3
7,DK,4,2,0,0,0,0,0,0,0,1,0,1,1,0,0,23,47,0,1,3
7,DK,8,1,1,0,0,0,1,0,0,0,0,0,0,0,0,21,51,0,0,3
7,DK,6,2,0,1,0,0,1,0,0,0,0,1,0,0,0,31,63,0,0,7
7,DK,5,2,1,0,0,0,1,0,0,0,0,1,0,0,0,22,57,0,0,3
7,DK,6,2,0,1,0,0,1,0,0,1,0,1,0,0,0,49,79,0,0,3
7,DK,6,2,1,1,0,0,1,1,0,0,0,0,0,0,0,18,57,0,0,3
7,DK,10,1,0,0,1,0,1,1,1,0,0,1,1,0,0,22,70,0,0,3
7,DK,9,1,1,1,1,0,1,0,0,1,0,1,1,0,0,27,52,0,1,3
7,DK,7,1,0,1,1,0,0,1,1,0,0,1,0,0,0,29,38,2,0,1
7,DK,8,1,0,1,1,0,1,0,0,0,1,1,1,0,0,25,66,0,0,3
7,DK,8,1,0,0,1,0,1,0,0,1,0,1,1,0,0,23,54,0,0,3
7,DK,8,2,0,1,1,0,1,0,0,0,0,1,0,0,0,30,62,0,0,3
7,DK,5,2,0,0,0,0,1,0,0,1,0,1,1,0,0,97,81,0,0,3
7,DK,1,2,0,0,1,0,1,0,0,1,0,0,0,0,0,18,60,0,0,3
7,DK,8,1,0,1,0,0,1,0,0,1,0,1,1,0,0,24,41,1,0,3
7,DK,6,1,1,0,1,0,1,0,0,1,0,1,1,0,0,21,67,0,0,3
7,DK,5,1,0,0,0,0,0,0,0,0,0,1,1,0,0,20,46,0,2,3
7,DK,8,1,1,1,1,0,1,0,0,1,0,1,1,0,0,23,54,0,0,3
7,DK,9,1,0,0,0,0,1,1,0,1,0,0,0,0,0,31,35,2,0,3
7,DK,6,2,0,1,1,0,0,0,0,0,0,1,0,0,0,26,55,0,0,3
7,DK,6,2,0,0,0,0,1,0,0,1,0,1,1,0,0,31,47,1,0,3
7,DK,5,1,0,0,0,0,0,0,0,1,0,1,1,0,0,36,70,0,0,3
7,DK,7,1,1,1,0,1,1,1,0,0,1,0,1,0,0,42,62,0,0,3
7,DK,5,1,0,1,0,0,0,0,0,0,0,1,1,0,0,18,67,0,0,3
7,DK,8,1,1,1,1,1,1,1,1,1,0,1,1,0,0,40,69,0,0,3
7,DK,8,1,0,0,1,0,1,0,0,1,1,1,1,0,0,47,52,0,0,3
7,DK,3,1,0,1,1,0,1,0,0,0,0,1,1,0,0,31,54,0,0,3
7,DK,3,1,0,0,0,0,1,0,0,1,0,1,1,0,0,22,54,0,0,3
7,DK,8,2,0,0,0,0,0,0,0,1,1,1,0,0,0,23,51,0,0,3
7,DK,3,2,0,1,0,0,1,0,0,0,0,1,1,0,0,27,58,0,0,3
7,DK,2,2,0,0,1,0,0,0,1,0,0,0,1,0,0,28,87,0,0,3
7,DK,6,1,0,0,0,1,1,0,0,0,0,1,0,0,0,15,48,0,0,3
7,DK,6,1,0,0,1,0,1,0,0,1,0,1,0,0,0,35,38,1,1,3
7,DK,7,2,0,0,1,0,1,0,0,1,0,1,0,0,0,36,86,0,0,3
7,DK,9,1,0,0,1,0,1,1,0,0,0,1,1,0,0,24,35,2,0,3
7,DK,8,1,0,0,1,0,1,0,0,1,1,1,1,0,0,21,65,0,0,3
7,DK,7,2,0,1,0,0,0,0,1,0,0,0,0,0,0,98,18,0,0,3
7,DK,8,2,1,0,1,0,1,0,0,0,0,0,0,0,0,27,78,0,0,3
7,DK,4,1,1,0,0,0,1,0,0,1,0,1,1,0,0,35,75,0,0,3
7,DK,5,1,1,1,1,0,1,0,0,0,0,1,1,0,0,21,76,0,0,3
7,DK,8,1,1,0,0,1,1,0,0,0,0,1,1,0,0,22,48,0,0,3
7,DK,6,2,0,1,1,0,1,0,0,1,0,0,1,0,0,43,66,0,0,3
7,DK,6,2,0,1,1,0,0,0,0,0,0,0,1,0,0,18,67,0,0,3
7,DK,10,2,1,1,0,1,1,0,0,1,0,1,1,0,0,25,63,0,0,3
7,DK,5,2,0,0,0,0,0,0,0,0,0,1,0,0,0,24,67,0,0,3
7,DK,7,2,1,0,0,0,1,0,0,0,0,1,1,0,0,29,65,0,0,3
7,DK,8,1,1,1,1,0,1,0,1,1,0,1,1,0,0,22,52,0,0,3
7,DK,8,1,0,1,1,0,1,0,0,1,0,1,0,0,0,28,78,0,0,3
7,DK,10,1,0,1,0,0,1,0,0,0,0,1,0,0,0,30,67,0,0,3
7,DK,10,1,1,0,1,0,1,1,0,1,1,1,1,0,0,46,65,0,0,3
7,DK,7,2,0,0,0,0,1,0,0,1,0,1,1,0,0,27,35,2,0,3
7,DK,5,2,0,0,0,0,0,0,0,0,0,1,1,0,0,14,86,0,0,3
7,DK,8,1,0,0,0,0,0,0,1,0,0,1,1,0,0,26,40,0,0,3
7,DK,6,2,0,0,1,0,1,0,0,0,0,1,0,0,0,21,41,1,2,3
7,DK,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,36,47,0,0,3
7,DK,10,1,0,0,0,0,1,0,0,1,0,1,1,0,0,98,24,1,0,3
7,DK,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,21,70,0,0,3
7,DK,6,1,0,0,0,0,1,0,0,1,0,1,1,0,0,21,46,0,1,3
7,DK,8,2,0,0,0,0,0,0,1,1,0,1,0,0,0,20,55,0,0,3
7,DK,6,1,0,0,0,0,1,0,0,1,1,1,1,0,0,19,69,0,0,3
7,DK,4,2,0,0,0,0,0,1,0,0,0,1,1,0,0,98,25,0,0,3
7,DK,10,1,1,1,0,0,1,0,0,0,0,1,0,0,0,18,55,0,0,3
7,DK,10,1,0,0,0,0,1,0,0,0,0,1,0,0,0,24,88,0,0,3
7,DK,5,2,0,1,0,0,0,0,0,0,0,0,0,0,0,18,65,0,0,3
7,DK,8,2,0,0,0,0,0,0,0,0,0,1,1,0,0,20,65,0,0,3
7,DK,5,2,0,0,0,0,0,0,0,0,0,1,0,0,0,17,79,0,0,3
7,DK,5,2,0,1,0,0,0,0,0,0,0,0,0,0,0,23,77,0,0,3
7,DK,6,2,0,0,0,0,0,0,0,1,1,0,0,0,0,17,90,0,0,3
7,DK,5,2,1,0,1,0,1,0,1,0,0,1,0,0,0,18,53,0,0,3
7,DK,3,1,0,0,0,1,1,0,0,0,0,0,0,0,0,23,32,0,0,3
7,DK,5,1,0,1,0,0,0,0,1,0,0,0,0,0,0,18,66,0,0,3
7,DK,10,1,0,1,0,0,0,0,0,0,0,1,0,0,0,18,54,0,0,7
7,DK,6,2,0,0,0,0,0,0,0,1,0,1,1,0,0,51,61,0,0,3
7,DK,7,2,1,0,0,0,0,0,1,0,0,0,0,0,0,98,24,0,0,3
7,DK,5,2,0,0,0,0,1,0,0,0,0,0,0,0,0,32,58,0,0,3
7,DK,8,1,0,1,0,0,1,1,0,1,1,1,1,0,0,20,62,0,0,3
7,DK,6,1,1,0,0,0,1,0,0,0,0,1,0,0,0,20,58,0,0,3
7,DK,10,2,0,0,0,0,0,0,0,0,0,0,0,1,0,97,76,0,0,3
7,DK,7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,22,34,2,0,3
7,DK,8,1,0,1,0,0,1,0,0,1,0,1,1,0,0,21,23,0,0,3
7,DK,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,34,72,0,0,1
7,DK,6,2,0,0,0,0,0,0,0,0,0,0,0,0,1,15,69,0,0,3
7,DK,8,2,0,1,1,0,1,0,0,1,0,1,1,0,0,25,68,0,0,3
7,DK,7,1,0,1,1,0,1,0,0,1,0,1,1,0,0,19,67,0,0,3
7,DK,9,1,1,0,1,0,1,0,0,1,0,1,1,0,0,27,58,0,0,2
7,DK,7,1,0,1,1,0,0,1,0,1,1,1,1,0,0,35,55,0,0,3
7,DK,5,2,0,0,1,0,1,0,0,0,0,0,0,0,0,23,87,0,0,3
7,DK,5,2,1,1,0,0,1,0,0,0,0,1,1,0,0,26,65,0,0,3
7,DK,9,2,0,1,1,0,1,1,0,1,0,1,1,0,0,22,51,0,0,3
7,DK,10,1,1,1,1,0,1,0,1,1,1,1,1,0,0,24,62,0,0,3
7,DK,6,2,1,0,0,0,1,1,0,1,0,1,0,0,0,29,43,0,0,3
7,DK,10,1,0,0,0,0,1,0,0,0,1,1,1,0,0,26,51,0,0,3
7,DK,10,1,1,0,0,0,1,0,1,1,1,1,1,0,0,30,44,1,2,2
7,DK,5,2,1,0,0,1,1,0,1,1,0,1,1,0,0,41,43,2,1,3
7,DK,6,1,1,0,1,0,1,0,0,1,0,1,1,0,0,13,54,0,0,3
7,DK,8,2,0,1,1,0,0,0,0,1,0,1,1,0,0,15,48,0,1,3
7,DK,10,1,0,1,0,0,0,0,0,1,1,1,0,0,0,25,66,0,0,3
7,DK,10,1,0,0,0,0,1,0,0,0,0,1,1,0,0,20,61,0,0,3
7,DK,7,2,0,1,0,0,0,0,0,1,0,1,0,0,0,98,20,0,0,2
7,DK,9,2,0,1,0,0,0,1,1,0,0,0,0,0,0,98,20,0,0,3
7,DK,6,2,0,0,0,0,0,0,0,1,0,1,0,0,0,14,84,0,0,3
7,DK,7,2,0,1,0,0,0,0,0,1,0,0,1,0,0,32,48,0,0,2
7,DK,5,1,0,0,0,0,1,0,0,1,0,1,1,0,0,16,84,0,0,3
7,DK,5,2,1,1,0,0,0,0,0,0,0,0,0,0,0,21,78,0,0,3
7,DK,6,2,1,1,1,0,1,0,0,1,1,1,1,0,0,97,59,0,0,3
7,DK,7,1,0,0,1,0,1,0,0,1,1,1,1,0,0,37,44,0,0,3
7,DK,5,2,0,0,1,0,0,0,0,1,1,1,1,0,0,20,64,0,0,3
7,DK,7,1,0,0,0,0,1,0,0,1,1,1,0,0,0,29,46,0,0,3
7,DK,5,2,0,0,0,0,0,0,0,0,0,0,0,0,1,20,83,0,0,3
7,DK,10,2,0,0,0,1,1,0,0,1,1,1,1,0,0,29,61,0,0,3
7,DK,6,2,1,0,0,0,0,0,0,1,0,1,1,0,0,20,64,0,0,3
7,DK,10,1,1,0,1,0,0,0,0,1,0,1,1,0,0,30,47,0,1,3
7,DK,10,1,1,0,1,0,1,1,1,1,0,0,0,0,0,17,61,0,0,3
7,DK,5,2,0,0,0,0,0,0,0,0,0,0,1,0,0,16,68,0,0,3
7,DK,10,1,0,1,0,0,1,0,0,1,0,0,1,0,0,40,70,0,0,3
7,DK,10,2,0,0,0,0,1,0,1,0,0,0,0,0,0,25,57,0,0,3
7,DK,5,1,0,0,1,0,1,0,1,0,0,1,0,0,0,15,66,0,0,3
7,DK,9,1,0,1,0,0,1,1,0,1,0,0,0,0,0,28,71,0,0,3
7,DK,7,3,0,0,0,0,1,0,0,0,0,1,0,0,0,24,71,0,0,3
7,DK,8,1,0,0,0,0,1,0,0,0,0,1,1,0,0,25,61,0,0,3
7,DK,4,1,0,0,0,0,0,1,1,0,0,0,1,0,0,24,49,0,0,3
7,DK,5,2,1,0,0,0,1,0,0,1,0,1,1,0,0,21,60,0,0,3
7,DK,5,1,1,1,0,0,1,0,0,1,0,1,1,0,0,22,61,0,0,3
7,DK,6,1,0,1,0,0,1,0,0,1,1,1,1,0,0,23,55,0,0,3
7,DK,6,1,1,0,1,0,1,0,0,1,0,1,1,0,0,27,44,2,1,3
7,DK,7,1,0,1,1,0,1,0,0,0,0,1,0,0,0,24,42,0,0,3
7,DK,8,2,0,0,0,0,0,0,0,0,0,0,0,0,1,41,47,0,0,3
7,DK,10,2,0,0,0,0,0,0,0,0,0,0,0,0,1,22,60,0,0,3
7,DK,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,19,51,0,0,3
7,DK,8,2,0,0,0,0,0,0,0,0,0,0,0,0,1,21,57,0,0,3
7,DK,4,2,0,0,1,0,1,0,0,0,0,0,1,0,0,18,73,0,0,3
7,DK,4,1,0,1,0,0,0,0,0,0,0,1,1,0,0,25,32,0,0,3
7,DK,8,2,0,0,0,0,1,0,0,0,0,1,1,0,0,98,25,0,0,3
7,DK,10,1,0,1,0,0,1,0,0,1,0,0,0,0,0,27,32,0,0,3
7,DK,7,1,0,1,0,0,0,0,0,0,0,1,1,1,0,98,20,0,0,3
7,DK,8,2,0,1,0,0,1,1,0,1,0,0,1,0,0,27,40,0,0,3
7,DK,8,1,0,1,0,0,0,0,0,1,0,1,1,0,0,98,27,0,0,2
7,DK,10,2,0,0,1,0,1,0,0,0,0,1,1,0,0,97,59,0,0,3
7,DK,1,2,0,1,0,0,1,0,0,0,0,0,1,0,0,26,74,0,0,3
7,DK,8,1,1,1,0,0,0,0,0,1,1,1,1,0,0,98,26,0,0,3
7,DK,10,1,0,1,0,0,1,0,0,0,0,1,1,0,0,28,71,0,0,3
7,DK,8,2,0,1,0,0,1,0,0,1,0,1,1,0,0,57,70,0,0,3
7,DK,8,2,1,0,0,0,1,0,0,0,0,1,0,0,0,15,69,0,0,3
7,DK,5,2,0,0,0,0,0,0,0,0,0,0,0,0,1,33,69,0,0,3
7,DK,5,2,0,0,0,0,0,0,0,0,0,0,0,0,1,28,46,0,0,3
7,DK,8,2,1,0,0,0,0,0,0,0,0,0,0,0,0,20,60,0,0,3
7,DK,7,1,0,1,0,0,1,0,1,1,0,1,1,0,0,18,40,0,2,3
7,DK,10,1,0,1,1,0,1,1,0,1,0,1,0,0,0,23,47,0,0,3
7,DK,8,1,0,0,1,0,1,0,1,0,0,1,1,0,0,20,44,0,1,3
7,DK,6,1,0,1,1,1,1,1,0,1,0,1,1,0,0,28,48,0,0,3
7,DK,5,2,0,1,1,0,0,0,0,0,0,1,1,0,0,19,79,0,0,3
7,DK,7,1,0,1,0,0,0,0,0,1,0,1,1,0,0,24,88,0,0,3
7,DK,8,1,0,1,1,0,1,0,0,0,0,1,1,0,0,26,45,0,1,3
7,DK,8,1,0,1,1,0,0,0,0,0,0,0,0,0,0,24,91,0,0,3
7,DK,7,1,1,0,0,0,0,1,0,1,0,0,0,0,0,25,35,2,0,3
7,DK,10,2,0,1,0,0,1,0,1,0,0,0,0,0,0,16,58,0,0,3
7,DK,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,16,55,0,0,3
7,DK,6,1,0,1,1,0,0,1,0,0,0,1,0,0,0,19,37,1,0,3
7,DK,5,2,0,1,1,0,0,0,0,1,0,1,1,0,0,13,75,0,0,3
7,DK,8,2,1,1,0,0,1,0,0,1,0,1,1,0,0,17,69,0,0,3
7,DK,8,2,0,1,0,0,1,0,0,0,0,1,1,0,0,28,42,2,0,3
7,DK,8,1,0,1,1,1,1,0,0,1,0,0,1,0,0,27,31,2,0,3
7,DK,7,2,1,0,0,0,1,0,0,0,0,1,0,0,0,32,59,0,0,3
7,DK,7,1,0,1,0,0,1,0,1,1,0,1,0,0,0,24,55,0,0,3
