country,isocntry,qa2,qa5,qa6_1,qa6_2,qa6_3,qa6_4,qa6_5,qa6_6,qa6_7,qa6_8,qa6_9,qa6_10,qa6_11,qa6_12,qa6_13,d1,d11,d8,d40b,d40c,d60
2,BE,7,1,1,0,0,0,0,1,1,1,0,1,1,0,0,5,45,19,0,0,3
2,BE,8,1,0,0,1,0,0,0,0,1,0,1,1,0,0,7,76,24,0,0,3
2,BE,8,1,1,0,1,0,0,0,0,0,0,1,1,0,0,8,68,18,0,0,3
2,BE,7,1,0,0,0,0,0,0,0,1,0,1,1,0,0,2,20,98,0,0,1
2,BE,10,1,0,0,1,0,0,0,0,1,0,1,1,0,0,5,72,16,0,0,3
2,BE,7,1,1,0,1,0,0,0,0,0,0,1,1,0,0,7,29,22,2,0,3
2,BE,2,1,0,0,1,0,0,0,0,0,0,1,1,0,0,97,67,21,0,0,3
2,BE,8,2,0,0,0,0,1,0,0,0,0,1,1,0,0,3,19,98,0,0,3
2,BE,7,1,0,0,1,1,1,1,1,1,0,1,1,0,0,5,34,21,2,0,3
2,BE,8,1,0,1,0,0,0,1,0,1,1,1,1,0,0,7,39,23,2,0,3
2,BE,10,1,1,0,1,0,1,0,0,1,0,1,1,0,0,9,62,26,0,0,3
2,BE,10,1,0,0,0,0,0,0,1,0,0,1,1,0,0,4,71,18,0,0,3
2,BE,1,2,1,0,0,0,1,0,0,0,0,1,0,0,0,5,73,14,0,0,2
2,BE,7,1,1,0,1,0,1,0,0,1,1,1,1,0,0,9,54,21,0,0,3
2,BE,8,1,1,0,0,0,1,0,0,1,0,1,1,0,0,4,52,23,2,0,3
2,BE,9,2,1,0,1,0,1,0,0,1,0,1,1,0,0,7,66,18,0,0,3
2,BE,7,2,1,0,1,0,0,0,0,0,0,1,1,0,0,5,74,20,0,0,3
2,BE,10,1,1,1,1,0,1,1,1,1,0,1,1,0,0,6,49,19,0,0,3
2,BE,7,1,1,1,1,0,1,0,0,1,1,1,1,0,0,97,38,24,1,0,3
2,BE,8,2,0,1,0,0,0,0,0,0,0,1,1,0,0,5,58,18,0,0,1
2,BE,10,2,0,1,0,0,0,0,0,1,0,1,1,0,0,3,19,98,0,0,3
2,BE,7,2,0,0,1,0,1,0,0,1,0,0,0,0,0,7,78,17,0,0,3
2,BE,7,1,0,0,0,0,1,1,0,0,0,1,1,0,0,8,52,21,0,0,3
2,BE,10,1,0,1,0,0,0,0,0,1,0,1,1,0,0,5,22,98,0,0,2
2,BE,7,1,0,1,0,0,0,0,0,0,0,1,1,0,0,4,30,22,1,0,3
2,BE,8,1,0,1,1,0,1,1,1,1,0,1,1,0,0,7,46,19,0,0,2
2,BE,6,1,0,1,1,0,1,0,1,0,0,1,1,0,0,3,60,22,0,0,3
2,BE,7,1,0,1,1,0,1,1,0,1,0,1,1,0,0,6,33,20,1,0,2
2,BE,8,1,0,0,0,0,1,1,1,1,1,1,1,0,0,4,45,22,0,2,2
2,BE,7,2,0,1,0,0,1,0,0,1,0,1,1,0,0,4,27,23,0,0,3
2,BE,6,2,0,0,1,0,1,0,0,1,0,1,1,0,0,6,27,21,0,0,2
2,BE,5,2,0,0,1,0,1,0,0,1,0,1,1,0,0,4,21,98,0,0,2
2,BE,5,2,0,0,1,0,1,0,0,0,0,1,1,0,0,7,33,18,2,9,2
2,BE,5,2,0,0,1,0,1,0,0,0,0,1,0,0,0,6,46,17,0,0,2
2,BE,8,1,0,1,1,0,1,1,1,1,0,1,1,0,0,7,47,22,0,0,2
2,BE,4,2,1,0,1,0,1,0,0,1,0,1,1,0,0,5,21,98,0,0,3
2,BE,5,2,1,0,0,0,1,0,1,1,0,1,0,1,0,5,86,16,0,0,3
2,BE,5,2,0,0,1,1,0,1,0,0,0,0,0,0,0,97,18,98,0,0,3
2,BE,3,2,1,0,1,1,0,0,0,0,0,0,0,0,0,1,67,19,0,0,3
2,BE,9,1,1,1,1,0,0,0,1,0,0,1,0,0,0,1,82,18,0,0,3
2,BE,10,1,1,0,0,0,1,0,0,0,0,0,0,0,0,97,78,19,0,0,3
2,BE,7,1,0,1,0,0,1,0,0,1,1,1,1,0,0,3,51,26,0,0,3
2,BE,10,1,0,1,1,0,1,0,0,1,0,1,1,0,0,3,49,23,0,0,3
2,BE,7,1,0,0,0,0,0,0,0,0,1,0,0,1,0,5,79,14,0,0,3
2,BE,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0,5,44,19,1,1,2
2,BE,9,2,0,0,0,0,1,0,0,1,0,1,1,0,0,7,84,14,0,0,3
2,BE,10,1,0,1,0,0,1,1,0,1,0,1,1,0,0,7,32,21,1,0,1
2,BE,7,2,0,0,0,0,0,0,0,0,0,1,1,0,0,10,71,17,0,0,2
2,BE,7,1,0,0,0,0,0,0,0,1,0,1,0,0,0,7,67,18,0,0,3
2,BE,7,1,0,0,0,0,1,0,0,1,0,1,0,0,0,4,20,98,0,0,3
2,BE,8,1,0,0,0,0,0,0,0,1,0,1,0,0,0,5,64,18,0,0,3
2,BE,8,1,0,0,0,0,0,0,0,0,0,1,0,0,0,5,57,18,0,0,3
2,BE,10,1,0,1,1,0,1,0,0,1,1,1,1,0,0,5,50,22,0,0,3
2,BE,6,2,0,0,0,0,0,0,1,0,1,1,0,0,0,5,16,98,0,2,3
2,BE,9,2,1,1,1,0,1,1,0,1,1,1,1,0,0,7,65,18,0,0,3
2,BE,8,2,0,0,0,0,1,0,0,1,1,0,0,0,0,10,48,17,1,1,2
2,BE,7,2,0,0,1,0,1,0,0,0,0,1,0,0,0,5,25,18,0,0,3
2,BE,9,1,0,0,1,0,0,0,0,0,0,1,0,0,0,8,75,18,0,0,3
2,BE,8,1,1,0,0,0,0,0,0,0,0,0,0,1,0,8,85,16,0,0,3
2,BE,6,2,0,0,0,1,0,0,0,0,0,1,0,0,0,7,76,14,0,0,3
2,BE,5,1,1,0,0,1,0,0,0,0,1,0,0,0,0,7,68,14,0,0,3
2,BE,6,1,1,0,1,1,1,1,0,1,1,1,1,0,0,7,74,18,0,0,3
2,BE,8,1,0,1,1,0,1,1,0,0,1,1,1,0,0,6,33,18,1,1,1
2,BE,10,2,1,1,1,1,1,0,0,1,0,1,1,0,0,98,76,14,0,0,3
2,BE,5,2,0,1,1,1,1,0,0,1,1,1,1,0,0,7,64,20,0,0,3
2,BE,8,1,0,0,1,0,1,0,0,0,0,0,0,0,0,98,64,21,0,0,3
2,BE,9,1,0,1,0,0,1,0,0,0,1,1,1,0,0,6,48,19,0,0,2
2,BE,8,2,0,0,0,0,1,0,0,1,0,1,1,0,0,98,89,18,0,0,3
2,BE,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,98,89,18,0,0,3
2,BE,7,1,0,0,1,0,1,0,0,1,0,1,1,0,0,98,60,18,0,0,3
2,BE,10,2,0,0,1,0,1,1,0,0,1,1,1,0,0,10,78,18,0,0,3
2,BE,7,2,1,1,1,0,1,0,1,1,1,1,1,0,0,5,64,21,0,0,3
2,BE,4,2,0,0,1,0,0,0,0,0,0,1,1,0,0,1,55,17,0,0,3
2,BE,7,1,1,1,1,1,1,1,0,1,0,1,1,0,0,98,47,18,0,1,3
2,BE,8,1,1,1,1,0,1,0,0,1,1,1,1,0,0,8,48,19,0,1,3
2,BE,5,1,1,0,1,0,1,1,0,1,0,1,1,0,0,4,63,21,0,0,3
2,BE,10,1,0,0,1,0,1,0,0,1,0,1,1,0,0,8,62,19,0,0,3
2,BE,8,1,1,0,0,1,0,1,0,0,0,0,0,0,0,5,69,24,0,0,3
2,BE,9,1,1,0,1,0,0,1,0,0,0,0,1,0,0,5,69,18,0,0,3
2,BE,10,2,0,0,0,0,1,1,0,1,1,1,0,0,0,1,54,22,0,0,3
2,BE,6,2,0,1,1,0,1,0,0,1,0,1,1,0,0,7,79,20,0,0,3
2,BE,6,2,1,0,0,1,1,0,0,1,0,1,0,0,0,5,59,18,0,0,3
2,BE,7,1,1,0,1,0,0,0,1,1,0,1,1,0,0,97,65,23,0,0,3
2,BE,5,2,0,0,1,0,1,0,0,1,0,1,1,0,0,3,58,18,0,0,2
2,BE,7,1,0,0,0,0,1,0,0,1,0,0,0,0,0,97,58,18,1,1,2
2,BE,8,1,0,1,0,0,1,0,0,1,0,1,1,0,0,7,61,15,0,0,2
2,BE,9,1,0,0,1,0,1,0,0,1,0,1,1,0,0,5,64,14,0,0,3
2,BE,10,1,1,0,1,0,0,0,0,1,0,1,1,0,0,7,59,22,0,0,3
2,BE,6,2,0,0,0,0,0,0,0,0,0,0,0,0,1,5,19,98,0,0,1
2,BE,10,1,0,1,0,0,0,0,0,0,0,1,1,0,0,8,23,98,0,0,3
2,BE,6,2,0,1,0,0,0,0,0,1,0,1,1,0,0,5,74,16,0,0,2
2,BE,6,2,0,0,1,0,1,0,0,0,0,1,1,0,0,7,29,17,0,0,2
2,BE,7,1,1,0,1,0,1,0,1,0,0,1,1,0,0,4,64,18,0,0,2
2,BE,7,1,0,0,1,0,1,0,0,0,0,1,1,0,0,6,87,15,0,0,3
2,BE,7,2,0,1,1,0,1,0,0,0,0,1,1,0,0,6,29,21,0,0,3
2,BE,8,1,0,1,0,0,0,0,0,1,0,0,0,0,0,2,26,21,0,0,2
2,BE,8,2,0,0,0,0,0,0,0,0,0,1,0,0,0,4,22,98,0,0,3
2,BE,5,1,0,1,0,0,1,0,0,1,0,1,1,0,0,7,56,20,0,0,1
2,BE,8,1,0,1,0,0,0,0,0,0,0,1,1,0,0,4,19,98,0,0,7
2,BE,10,1,0,1,0,0,1,1,0,0,0,1,1,0,0,1,27,22,0,0,2
2,BE,7,1,0,1,0,0,1,0,0,1,0,1,1,0,0,98,20,98,0,1,3
2,BE,7,1,0,1,0,0,1,0,0,1,0,1,1,0,0,2,26,15,0,0,2
2,BE,6,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,29,18,0,0,1
2,BE,8,2,0,0,0,0,0,0,0,0,0,0,0,0,1,4,41,18,0,0,3
2,BE,10,2,0,0,0,0,0,0,0,0,0,0,1,0,0,3,42,21,0,0,1
2,BE,6,2,0,1,0,0,0,0,0,0,0,0,0,0,0,6,19,98,0,0,3
2,BE,7,1,1,0,1,0,1,0,1,1,0,0,0,0,0,3,33,22,0,0,3
2,BE,6,1,0,1,0,0,0,0,0,1,0,1,1,0,0,1,70,14,0,0,3
2,BE,8,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,79,18,0,0,2
2,BE,10,1,0,0,0,0,1,0,0,1,0,1,1,0,0,1,37,23,2,0,2
2,BE,5,1,0,0,1,0,0,0,0,0,0,1,0,0,0,5,51,14,0,0,3
2,BE,7,2,0,0,0,0,1,0,0,1,0,1,1,0,0,98,26,25,0,0,2
2,BE,10,1,1,1,0,0,1,0,0,1,0,1,1,0,0,98,33,29,2,0,3
2,BE,5,2,0,1,1,0,1,1,0,1,1,1,1,0,0,8,65,18,0,0,3
2,BE,1,2,0,0,0,0,1,1,0,0,0,0,1,0,0,5,63,18,0,0,3
2,BE,8,1,0,0,1,0,1,0,1,0,0,1,1,0,0,7,76,14,0,0,2
2,BE,8,1,0,1,1,0,1,0,0,0,0,0,0,0,0,5,31,17,3,0,2
2,BE,8,1,0,1,1,0,1,0,0,0,0,1,0,0,0,4,60,19,0,0,3
2,BE,6,1,1,0,1,0,0,0,1,0,0,0,0,0,0,4,79,14,0,0,3
2,BE,8,1,1,0,1,0,1,0,0,1,0,1,1,0,0,5,33,23,2,0,2
2,BE,9,2,0,0,0,1,1,1,1,1,1,1,1,0,0,5,52,24,0,0,3
2,BE,10,1,0,0,0,0,0,0,0,1,0,1,1,0,0,5,83,15,0,0,3
2,BE,5,1,0,1,1,0,0,0,0,1,0,1,1,0,0,5,58,20,0,0,3
2,BE,6,1,0,0,0,0,1,0,0,1,0,1,1,0,0,1,63,14,0,0,3
2,BE,5,2,0,1,0,0,0,0,0,1,0,1,0,0,0,5,68,20,0,0,3
2,BE,9,2,0,1,0,0,1,0,0,1,0,1,0,0,0,4,87,18,0,0,3
2,BE,3,2,1,0,1,0,1,0,0,0,0,1,1,0,0,5,72,25,0,0,3
2,BE,1,2,0,1,0,0,0,0,0,1,0,1,0,0,0,7,15,98,1,1,3
2,BE,7,1,0,0,0,0,1,0,0,1,0,1,1,0,0,2,67,14,0,0,3
2,BE,9,1,0,1,0,0,0,0,0,0,0,1,1,0,0,3,28,24,0,0,3
2,BE,7,1,0,1,0,0,0,1,0,1,0,1,1,0,0,6,68,20,0,0,3
2,BE,8,1,0,0,0,0,1,0,0,1,0,1,1,0,0,97,60,25,0,0,1
2,BE,8,1,0,0,1,1,1,0,0,0,0,0,0,0,0,10,42,20,1,1,2
2,BE,4,1,0,0,0,0,0,0,0,0,0,1,1,0,0,3,36,20,1,0,3
2,BE,10,1,0,1,0,0,1,0,0,1,0,1,1,0,0,3,58,20,0,0,2
2,BE,10,2,0,1,0,0,1,1,0,1,0,1,1,0,0,3,43,17,0,0,3
2,BE,10,2,1,0,1,0,0,0,0,0,0,1,0,0,0,97,51,19,0,0,2
2,BE,5,1,0,0,1,0,1,1,0,1,0,1,0,0,0,10,62,16,0,0,2
2,BE,10,1,0,0,1,0,0,0,1,0,0,1,0,0,0,5,76,12,0,0,2
2,BE,10,1,1,0,0,0,1,1,0,1,0,0,1,0,0,1,71,14,0,0,3
2,BE,8,1,0,0,0,0,0,0,0,1,0,1,0,0,0,6,67,18,0,0,3
2,BE,7,1,0,0,0,0,0,0,0,1,0,1,0,0,0,5,26,20,0,0,3
2,BE,5,2,0,0,0,0,0,0,0,0,0,1,1,0,0,98,43,18,0,0,2
2,BE,7,1,0,1,0,0,0,0,0,0,0,1,1,0,0,10,36,19,0,0,1
2,BE,5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,7,82,14,0,0,3
2,BE,7,2,0,1,0,0,0,0,0,0,0,0,0,0,0,6,86,14,0,0,3
2,BE,7,1,0,1,0,0,0,0,0,1,0,0,0,0,0,5,55,32,0,1,3
2,BE,6,1,1,1,0,0,1,0,0,1,1,1,1,0,0,4,49,22,0,1,3
2,BE,4,2,0,1,0,0,1,0,0,1,0,1,1,0,0,5,67,17,0,0,3
2,BE,4,2,0,0,0,0,1,0,0,0,0,1,1,0,0,6,54,18,0,0,3
2,BE,7,2,1,0,0,0,0,0,1,0,0,1,0,0,0,8,84,22,0,0,3
2,BE,3,1,0,1,1,0,1,0,0,0,0,1,1,0,0,5,35,22,2,0,3
2,BE,8,1,1,0,1,0,1,0,0,1,1,1,1,0,0,8,62,23,0,0,3
2,BE,9,1,1,0,1,0,0,0,0,1,0,1,1,0,0,5,53,20,0,0,3
2,BE,6,1,0,0,0,1,0,0,0,1,0,1,1,0,0,7,29,22,1,0,3
2,BE,10,1,0,0,0,0,1,1,0,1,0,1,0,0,0,10,61,23,0,0,2
2,BE,7,2,0,1,0,0,0,0,0,0,0,1,0,0,0,4,42,16,1,0,1
2,BE,7,1,0,0,1,0,0,0,0,0,0,1,1,0,0,5,65,14,0,0,3
2,BE,5,1,0,0,0,0,0,0,0,0,0,1,1,0,0,3,55,18,0,0,3
2,BE,8,1,0,0,1,0,1,1,0,1,0,1,1,0,0,4,64,16,0,0,2
2,BE,5,2,1,1,1,0,1,1,0,1,0,1,1,0,0,5,70,18,0,0,3
2,BE,7,2,0,1,0,0,0,0,0,0,0,1,0,0,0,5,23,98,0,0,3
2,BE,9,2,0,0,0,0,0,0,0,0,0,0,0,0,1,8,15,98,0,0,3
2,BE,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,5,58,14,0,0,3
2,BE,7,1,0,0,1,0,1,0,0,0,0,1,0,0,0,5,78,17,0,0,3
2,BE,8,1,0,0,0,1,1,0,0,0,0,1,0,1,0,3,59,19,0,0,3
2,BE,7,1,1,0,1,0,1,1,0,1,0,1,1,0,0,6,29,18,2,0,2
2,BE,3,1,0,0,1,0,0,0,0,1,0,1,1,0,0,5,73,16,0,0,3
2,BE,7,2,0,1,1,0,1,0,0,1,0,1,0,0,0,5,43,18,0,0,1
2,BE,8,1,0,1,0,0,0,1,0,0,1,0,1,0,0,7,51,21,0,0,2
2,BE,10,1,0,1,0,0,1,0,0,1,0,0,1,0,0,97,59,17,0,0,3
2,BE,10,1,0,1,1,0,1,1,0,1,0,1,1,0,0,1,56,20,0,0,2
2,BE,8,2,1,0,0,0,1,0,0,0,1,0,0,0,0,3,71,18,0,0,3
2,BE,10,2,0,1,0,0,0,0,0,0,1,1,1,0,0,1,18,99,0,0,3
2,BE,10,2,1,0,1,0,0,0,0,0,0,0,0,0,0,7,54,19,0,0,1
2,BE,8,1,1,0,1,0,1,0,1,1,0,1,0,0,0,7,73,21,0,0,3
2,BE,4,1,1,1,1,0,1,0,0,1,0,1,1,0,0,7,52,20,0,0,3
2,BE,10,2,0,0,0,0,0,0,0,0,0,1,0,0,0,5,58,18,0,0,3
2,BE,7,2,0,1,0,0,1,0,0,0,0,0,0,0,0,7,21,98,0,0,3
2,BE,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,8,56,15,0,0,2
2,BE,5,3,0,1,0,0,0,0,0,0,0,1,1,0,0,8,50,23,0,0,3
2,BE,10,1,0,0,1,0,1,1,0,0,0,1,1,0,0,97,63,18,0,0,3
2,BE,10,1,0,0,0,0,1,0,0,0,0,1,1,0,0,10,39,30,2,1,2
2,BE,10,1,0,0,0,0,1,0,0,0,0,0,1,0,0,98,34,27,1,0,3
2,BE,5,2,0,0,1,1,0,0,0,0,0,0,0,0,0,3,45,18,0,0,3
2,BE,7,2,0,0,0,0,0,0,0,1,0,1,1,0,0,97,29,17,2,0,2
2,BE,10,1,0,0,0,0,0,0,0,0,0,1,1,0,0,5,54,18,0,0,1
2,BE,8,1,0,0,0,0,1,0,0,1,0,1,1,0,0,7,45,18,0,14,3
2,BE,9,1,0,0,1,0,0,0,0,0,0,1,1,0,0,2,68,21,0,0,3
2,BE,3,2,0,0,0,0,1,0,0,0,0,1,0,0,0,6,33,20,1,0,3
2,BE,11,2,0,0,0,0,0,0,0,0,0,0,0,0,1,5,88,14,0,0,3
2,BE,8,2,0,0,0,0,1,0,1,0,0,1,0,0,0,5,18,98,0,1,3
2,BE,8,1,0,0,0,0,1,0,1,0,0,1,1,0,0,3,41,18,0,0,3
2,BE,6,2,1,0,0,0,1,0,0,1,0,1,1,0,0,8,81,17,0,0,3
2,BE,7,1,1,1,0,1,1,1,1,1,1,1,1,0,0,4,48,18,0,0,1
2,BE,5,2,1,1,0,0,1,0,0,1,0,0,0,0,0,7,40,22,0,0,3
2,BE,6,1,0,0,0,0,1,1,0,1,0,1,1,0,0,6,70,14,0,0,3
2,BE,7,2,0,0,1,0,1,0,0,1,0,1,1,0,0,5,23,19,0,0,3
2,BE,8,2,0,0,1,0,0,0,1,0,0,1,1,0,0,98,17,98,0,0,7
2,BE,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,98,63,35,0,0,1
2,BE,10,1,0,0,0,1,1,0,1,1,0,1,1,0,0,8,40,20,2,1,3
2,BE,5,1,0,0,1,0,1,1,0,1,0,1,1,0,0,5,55,23,0,1,7
2,BE,8,1,0,1,0,0,1,0,0,1,1,1,1,0,0,5,75,25,0,0,2
2,BE,8,1,1,0,1,1,1,0,1,1,0,1,1,0,0,5,32,23,2,0,2
2,BE,10,2,0,0,1,0,1,1,0,0,0,1,1,0,0,3,67,25,0,0,3
2,BE,5,2,0,1,1,0,1,0,1,0,0,1,1,0,0,6,60,19,0,0,3
2,BE,9,2,1,0,1,1,1,0,0,1,0,1,1,0,0,8,42,20,0,1,3
2,BE,10,1,1,0,1,0,1,0,0,1,0,1,1,0,0,4,82,15,0,0,3
2,BE,10,2,0,1,0,0,1,0,0,1,0,1,1,0,0,98,69,17,0,0,2
2,BE,6,2,0,0,0,0,0,0,0,0,0,0,0,0,1,7,74,15,0,0,3
2,BE,5,2,0,0,0,0,0,0,0,0,0,0,0,0,1,5,23,98,0,0,3
2,BE,5,2,0,0,0,0,0,0,0,0,0,0,0,1,0,7,29,18,1,1,2
2,BE,9,1,0,1,0,0,1,0,0,1,0,1,1,1,0,5,53,15,0,0,3
2,BE,7,2,0,0,0,0,1,1,0,0,0,1,1,0,0,3,50,17,0,0,2
2,BE,10,2,0,0,0,0,1,0,0,1,0,1,1,0,0,5,83,14,0,0,3
2,BE,8,1,0,0,1,0,0,0,0,1,0,1,1,0,0,3,58,20,0,0,3
2,BE,5,1,0,0,0,0,1,1,0,1,0,1,0,0,0,7,61,16,0,0,1
2,BE,5,1,0,0,1,0,0,0,0,0,0,0,0,1,0,5,68,14,0,0,3
2,BE,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,5,37,98,0,0,1
2,BE,5,2,1,1,1,1,1,0,0,1,0,1,0,0,0,5,68,17,0,0,3
2,BE,7,2,0,1,1,0,1,0,0,1,1,1,1,0,0,5,55,19,0,0,3
2,BE,8,1,0,1,0,0,0,0,0,1,0,1,1,0,0,6,24,98,0,0,3
2,BE,7,2,0,1,0,0,0,0,0,0,0,1,1,0,0,5,27,25,0,0,3
2,BE,7,1,1,0,0,1,1,1,0,1,0,1,0,0,0,7,28,26,0,0,3
2,BE,8,1,0,0,0,0,0,0,0,1,0,1,1,0,0,2,23,21,0,0,3
2,BE,5,2,0,0,1,0,1,1,0,1,0,1,0,0,0,6,34,19,3,0,3
2,BE,3,2,1,1,0,0,0,0,0,0,0,0,1,0,0,5,75,14,0,0,3
2,BE,5,2,1,0,0,0,1,0,0,1,0,1,1,0,0,5,49,18,0,0,3
2,BE,8,1,0,0,1,1,1,0,1,0,0,1,1,0,0,6,60,23,0,0,3
2,BE,9,1,0,1,1,1,1,1,0,1,0,1,1,0,0,4,36,21,2,0,3
2,BE,8,2,0,0,0,0,0,1,0,1,0,1,1,0,0,4,23,22,0,0,3
2,BE,8,1,0,1,1,0,1,0,0,0,0,1,1,0,0,7,23,21,0,0,3
2,BE,6,2,1,0,1,0,0,0,0,0,0,1,1,0,0,5,41,18,1,3,2
2,BE,7,2,1,1,1,0,1,0,0,1,1,1,1,0,0,6,44,20,0,0,3
2,BE,8,1,0,1,0,0,1,1,0,0,0,1,1,0,0,3,47,22,0,2,3
2,BE,7,1,0,1,1,0,0,1,0,0,0,0,0,0,0,4,48,22,0,0,3
2,BE,8,1,1,0,1,1,1,1,1,1,1,1,1,0,0,2,46,21,0,1,2
2,BE,5,1,0,1,0,0,1,0,0,1,0,1,1,0,0,7,38,21,2,2,2
2,BE,10,2,0,1,0,0,1,0,0,1,0,1,1,0,0,5,62,14,0,0,3
2,BE,1,1,0,0,1,0,1,0,1,1,0,1,1,0,0,5,45,23,1,0,3
2,BE,5,1,0,0,1,0,1,0,0,1,0,1,1,0,0,5,70,20,0,0,3
2,BE,5,1,1,1,1,0,1,0,0,1,0,1,1,0,0,5,58,17,0,0,3
2,BE,8,1,1,1,1,0,1,1,1,0,0,1,1,0,0,5,43,15,0,0,3
2,BE,7,1,0,0,1,1,1,0,1,1,0,1,1,0,0,7,49,22,1,1,3
2,BE,8,1,1,1,1,0,1,0,0,1,0,1,1,0,0,5,52,21,0,0,3
2,BE,5,1,0,0,0,0,1,0,1,0,0,1,1,0,0,4,53,19,0,0,3
2,BE,5,2,0,0,0,0,1,0,0,0,0,1,0,0,0,5,52,18,0,0,3
2,BE,10,1,1,0,0,0,1,0,1,0,0,1,1,0,0,4,24,18,1,0,2
2,BE,10,1,0,0,0,0,0,0,0,1,0,1,1,0,0,5,41,16,0,0,1
2,BE,10,2,0,0,0,0,0,0,0,1,0,1,0,0,0,3,88,17,0,0,3
2,BE,5,1,0,1,0,0,1,1,0,1,0,1,1,0,0,6,67,15,0,0,3
2,BE,8,1,1,1,1,0,1,1,0,1,0,1,1,0,0,5,62,24,0,0,2
2,BE,7,2,0,1,0,0,0,0,0,1,1,1,1,0,0,5,76,18,0,0,3
2,BE,1,2,0,0,1,1,1,0,0,1,0,1,1,0,0,98,73,18,0,0,3
2,BE,10,2,0,0,1,0,1,0,0,1,0,1,1,0,0,6,68,13,0,0,3
2,BE,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,6,43,19,0,0,3
2,BE,7,2,0,0,0,0,0,0,0,0,0,0,0,1,0,5,72,10,0,0,1
2,BE,9,1,0,0,0,0,1,0,0,1,0,1,0,0,0,5,39,21,0,0,2
2,BE,5,2,0,0,0,0,0,0,0,1,0,1,0,0,0,5,86,19,0,0,3
2,BE,6,1,0,0,0,1,0,0,0,0,1,0,1,0,0,7,63,18,0,0,3
2,BE,6,2,0,0,0,0,0,1,0,1,1,0,0,0,0,8,84,14,0,0,3
2,BE,6,1,1,0,0,0,0,0,0,0,0,1,0,0,0,7,57,21,0,0,3
2,BE,2,2,0,0,0,0,1,0,1,0,0,0,0,0,0,5,60,23,0,0,3
2,BE,9,2,0,0,0,1,0,0,0,0,1,0,0,0,0,6,48,17,0,0,3
2,BE,8,2,0,0,1,1,0,0,0,0,1,0,0,0,0,9,83,15,0,0,3
2,BE,8,1,0,0,0,1,0,0,0,0,1,0,0,0,0,8,62,16,0,0,3
2,BE,5,1,1,0,0,1,0,0,0,0,0,1,0,0,0,8,44,18,0,1,3
2,BE,6,1,0,0,0,1,0,0,1,0,0,1,0,0,0,6,43,22,1,0,3
2,BE,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,8,36,19,0,1,3
2,BE,8,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,54,21,0,0,3
2,BE,6,1,0,1,0,0,1,0,0,1,0,1,1,0,0,4,61,17,0,0,3
2,BE,8,2,0,0,1,0,1,0,0,1,0,1,1,0,0,10,71,23,0,0,3
2,BE,7,1,0,1,0,0,1,1,0,0,0,1,1,0,0,5,32,17,1,1,3
2,BE,7,1,0,1,0,0,1,0,0,1,0,1,1,0,0,5,66,19,0,0,3
2,BE,5,2,0,0,1,0,0,0,0,1,0,1,1,0,0,6,60,20,0,0,3
2,BE,10,2,0,1,1,0,1,0,0,1,0,1,1,0,0,1,52,18,0,0,3
2,BE,8,2,0,0,1,0,1,0,0,1,0,1,1,0,0,3,58,19,0,0,3
2,BE,6,2,0,0,1,0,1,1,0,1,0,1,1,0,0,5,43,18,1,0,2
2,BE,7,2,1,1,1,0,1,1,0,1,0,1,1,0,0,98,53,16,0,1,2
2,BE,7,1,0,1,0,0,0,0,0,0,0,0,1,0,0,8,71,16,0,0,3
2,BE,7,1,0,1,0,1,0,0,0,0,0,1,1,0,0,4,28,21,0,0,3
2,BE,7,3,0,0,0,0,0,0,0,1,0,1,0,0,0,97,55,18,0,0,3
2,BE,7,1,0,0,0,0,0,0,0,0,0,1,1,0,0,98,20,98,1,0,3
2,BE,8,1,0,0,0,0,0,0,0,0,0,1,1,0,0,97,44,23,1,0,7
2,BE,7,3,0,0,0,0,0,0,0,0,0,1,1,0,0,4,65,17,0,0,3
2,BE,8,1,0,0,0,0,0,0,0,0,0,1,0,0,0,97,52,17,0,0,3
2,BE,8,1,0,0,0,0,0,0,0,1,0,1,1,0,0,98,30,24,0,0,3
2,BE,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,34,16,0,0,3
2,BE,6,1,0,0,1,1,0,0,0,0,0,1,0,0,0,4,52,22,0,0,3
2,BE,7,2,0,0,0,0,0,0,0,0,0,1,0,0,0,5,71,18,0,0,3
2,BE,10,1,0,1,1,0,0,1,0,1,0,1,1,0,0,2,55,23,0,0,1
2,BE,7,3,0,0,0,0,0,0,0,0,0,1,1,0,0,98,55,17,0,0,1
2,BE,5,1,0,0,1,0,1,0,0,1,0,1,1,0,0,5,53,19,0,0,3
2,BE,10,1,0,1,0,0,1,1,0,1,0,1,1,0,0,2,40,24,1,1,2
2,BE,7,2,0,1,0,0,1,0,0,0,0,0,1,0,0,5,39,22,0,0,3
