country,isocntry,d11,qc2,qc5,qc6.1,qc6.2,qc6.3,qc6.4,qc6.5,qc6.6,qc6.7,qc6.8,qc6.9,qc6.10,qc6.11,qc6.12,qc6.13,qc6.14,qc6.15,d1,d8,d40b,d40c,d60
3,NL,50,9,1,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,8,21,0,0,3
3,NL,50,9,1,0,0,1,1,0,1,1,0,1,0,0,1,1,0,0,3,32,0,1,3
3,NL,40,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,30,0,0,3
3,NL,72,4,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,6,18,0,0,3
3,NL,58,10,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,17,0,0,1
3,NL,78,8,1,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,4,16,0,0,2
3,NL,62,8,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,5,97,0,0,1
3,NL,29,8,2,1,0,1,0,1,0,0,1,0,0,1,1,1,0,0,6,25,0,0,3
3,NL,53,10,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,4,17,2,0,1
3,NL,63,7,2,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,7,15,0,0,3
3,NL,72,9,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4,19,0,0,3
3,NL,35,4,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,21,2,0,3
3,NL,55,5,2,0,0,1,1,0,0,0,1,0,1,0,1,1,0,0,8,20,0,0,3
3,NL,35,8,1,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,5,20,0,0,3
3,NL,55,8,1,0,1,0,1,0,1,0,1,1,1,0,1,1,0,0,9,17,0,0,3
3,NL,54,8,1,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,4,19,0,0,3
3,NL,63,8,1,1,0,1,1,0,1,0,0,1,0,0,1,1,0,0,5,21,0,0,3
3,NL,63,10,2,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,4,18,0,0,3
3,NL,61,5,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,4,16,0,0,3
3,NL,70,1,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,8,16,0,0,3
3,NL,71,8,1,0,0,1,0,0,1,0,0,0,1,1,1,1,0,0,7,15,0,0,3
3,NL,66,5,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,0,6,22,0,0,3
3,NL,64,7,2,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,4,19,0,0,3
3,NL,40,8,1,1,0,0,0,0,1,0,1,0,0,1,1,1,0,0,7,18,0,2,3
3,NL,38,10,1,1,0,0,1,0,1,1,1,1,1,0,1,1,0,0,3,19,1,1,2
3,NL,41,8,2,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,5,22,1,0,3
3,NL,63,10,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,16,0,0,1
3,NL,68,8,1,0,0,1,1,0,1,1,0,0,1,0,1,1,0,0,6,48,0,0,3
3,NL,74,8,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,6,27,0,0,3
3,NL,65,10,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,3,23,0,0,2
3,NL,21,8,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,5,98,1,0,3
3,NL,71,9,1,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,3,16,0,0,3
3,NL,49,6,1,0,0,1,1,0,1,0,0,0,1,0,1,1,0,0,1,18,0,0,1
3,NL,42,10,2,0,0,1,0,0,1,0,1,0,0,1,1,1,0,0,2,26,2,0,3
3,NL,67,7,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,5,19,0,0,3
3,NL,44,6,1,0,0,1,0,0,1,1,1,0,1,0,1,0,0,0,7,21,2,0,1
3,NL,64,8,2,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,3,20,0,0,3
3,NL,43,7,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,5,15,0,0,3
3,NL,48,8,1,0,0,1,0,0,1,1,0,0,1,0,1,1,0,0,5,19,0,2,3
3,NL,46,10,2,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,3,25,0,0,3
3,NL,63,8,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,2,32,0,0,3
3,NL,76,8,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,5,15,0,0,3
3,NL,47,7,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,3,18,0,0,2
3,NL,31,9,2,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,4,24,0,0,3
3,NL,43,9,1,1,0,1,0,0,0,0,0,0,1,1,1,1,0,0,2,24,1,1,3
3,NL,37,8,2,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,3,20,3,0,3
3,NL,67,10,2,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,5,16,0,0,3
3,NL,20,7,2,0,0,1,0,0,1,1,0,0,1,0,1,1,0,0,3,98,0,0,3
3,NL,62,9,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,3,23,0,0,3
3,NL,58,8,2,1,1,1,1,1,1,0,0,0,1,0,1,1,0,0,8,21,0,0,3
3,NL,68,8,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,2,19,0,0,3
3,NL,54,9,1,1,0,1,0,0,1,1,1,1,0,0,1,1,0,0,4,28,0,0,3
3,NL,34,10,1,0,0,1,1,0,1,1,1,1,1,1,1,1,0,0,3,29,1,2,3
3,NL,56,10,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,22,0,0,3
3,NL,15,11,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,98,98,0,0,3
3,NL,52,10,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,98,16,0,0,3
3,NL,60,8,1,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,7,35,0,0,3
3,NL,54,7,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,4,17,0,0,1
3,NL,60,6,2,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,5,15,0,0,2
3,NL,59,8,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,5,23,0,0,3
3,NL,65,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,17,0,0,3
3,NL,55,8,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,19,0,0,3
3,NL,65,7,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,30,0,0,2
3,NL,18,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,98,0,0,3
3,NL,66,5,1,0,0,1,1,0,1,0,0,0,0,1,1,1,0,0,3,21,0,0,3
3,NL,23,9,1,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,1,21,0,0,1
3,NL,49,10,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,6,21,2,0,3
3,NL,66,10,1,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,6,24,0,0,3
3,NL,25,10,1,0,0,1,1,0,1,0,0,1,1,0,1,0,0,0,6,23,0,0,3
3,NL,58,1,2,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,6,17,0,0,2
3,NL,53,9,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,8,34,0,2,3
3,NL,66,7,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,6,20,0,0,3
3,NL,74,10,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3,16,0,0,3
3,NL,65,7,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,7,15,0,0,3
3,NL,74,10,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,0,5,23,0,0,3
3,NL,31,7,2,0,0,1,1,1,1,0,1,0,1,0,1,1,0,0,4,17,0,0,3
3,NL,63,5,1,1,0,1,1,0,1,0,0,0,1,1,1,1,0,0,7,23,0,0,3
3,NL,62,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,23,0,0,3
3,NL,37,7,2,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,7,23,2,0,2
3,NL,28,9,2,0,0,1,1,0,1,1,1,1,0,1,1,0,0,0,1,98,0,0,3
3,NL,52,8,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,8,22,0,0,3
3,NL,32,7,2,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,8,19,2,0,3
3,NL,22,7,2,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,5,21,0,0,3
3,NL,58,7,2,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,5,16,0,0,2
3,NL,44,7,2,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,4,23,0,0,3
3,NL,63,5,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,4,17,0,0,3
3,NL,69,5,2,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,5,16,0,0,3
3,NL,64,3,2,0,0,1,1,0,1,1,0,0,1,1,1,1,0,0,8,17,0,0,3
3,NL,38,7,2,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,4,20,2,0,1
3,NL,53,6,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,98,21,0,0,3
3,NL,38,10,1,0,0,1,0,1,1,1,1,0,1,1,1,1,0,0,1,28,2,0,2
3,NL,41,8,2,0,0,1,1,0,1,1,0,0,0,0,1,1,0,0,2,24,1,0,3
3,NL,69,5,1,0,0,1,1,0,1,0,1,0,1,0,1,1,0,0,6,16,0,0,3
3,NL,41,8,1,0,0,1,1,0,1,1,1,0,0,1,1,1,0,0,2,29,0,2,3
3,NL,58,8,2,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,3,20,0,0,3
3,NL,51,8,1,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,3,21,0,1,2
3,NL,30,10,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,4,24,0,0,3
3,NL,20,8,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3,98,0,0,3
3,NL,76,8,1,0,0,0,1,0,1,1,0,0,0,1,1,1,0,0,2,30,0,0,3
3,NL,67,8,2,0,0,0,1,0,0,1,1,1,0,0,1,1,0,0,3,18,0,0,3
3,NL,67,10,1,0,0,1,1,0,1,0,0,0,1,1,1,1,0,0,3,28,0,0,3
3,NL,56,10,1,1,0,0,0,0,1,1,0,0,1,0,1,1,0,0,5,26,0,0,3
3,NL,19,9,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,3,98,0,0,3
3,NL,63,10,2,0,0,1,1,0,1,1,0,0,1,0,1,1,0,0,5,21,0,0,3
3,NL,65,7,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,5,20,0,0,3
3,NL,16,4,2,1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,5,98,0,0,3
3,NL,67,7,2,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,7,20,0,0,3
3,NL,76,5,2,1,0,1,1,0,1,1,0,0,1,0,1,1,0,0,7,16,0,0,3
3,NL,74,8,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,4,21,0,0,3
3,NL,65,4,2,0,0,1,0,1,1,0,1,0,1,0,1,1,0,0,5,15,0,0,3
3,NL,55,9,1,1,0,1,0,0,1,1,1,0,1,0,0,1,0,0,3,22,0,0,3
3,NL,34,5,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,5,17,2,0,3
3,NL,58,7,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0,0,8,17,0,0,3
3,NL,63,10,2,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,3,23,0,0,3
3,NL,50,10,2,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,7,22,0,1,3
3,NL,64,7,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,45,0,0,3
3,NL,33,6,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,4,29,3,0,3
3,NL,66,10,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,4,18,0,0,3
3,NL,42,3,2,0,0,1,1,0,1,0,1,0,1,0,1,1,0,0,6,24,2,0,3
3,NL,63,7,1,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,10,18,0,0,3
3,NL,72,5,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,5,20,0,0,1
3,NL,28,8,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,5,21,1,0,3
3,NL,65,6,1,1,0,1,1,1,1,0,0,0,1,0,1,1,0,0,5,20,0,0,3
3,NL,74,5,2,1,0,1,0,1,1,0,0,0,1,1,1,1,0,0,8,14,0,0,3
3,NL,30,8,2,0,0,0,0,1,1,0,0,1,1,0,1,1,1,0,7,18,0,0,3
3,NL,35,7,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,2,26,2,0,2
3,NL,47,7,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,8,24,1,1,3
3,NL,75,8,2,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,7,13,0,0,3
3,NL,68,8,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,0,7,17,0,0,3
3,NL,58,5,2,0,0,1,0,0,1,0,1,0,1,1,1,1,0,0,6,18,0,0,3
3,NL,59,6,2,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,7,19,0,0,2
3,NL,67,10,1,0,0,0,1,0,1,1,0,0,1,1,1,1,0,0,3,21,0,0,3
3,NL,15,7,2,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,5,98,0,0,3
3,NL,69,10,1,0,0,0,1,0,1,1,0,0,1,1,1,1,0,0,5,24,0,0,3
3,NL,39,6,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,7,18,1,1,1
3,NL,56,8,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,5,21,0,0,3
3,NL,74,9,1,0,0,1,0,0,1,0,1,1,1,1,1,1,0,0,3,17,0,0,3
3,NL,69,10,1,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,8,19,0,0,3
3,NL,77,5,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,99,0,0,2
3,NL,44,9,2,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,6,21,0,1,3
3,NL,57,8,1,1,0,1,0,0,1,0,0,0,1,1,1,1,0,0,3,24,0,0,3
3,NL,60,10,2,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,7,17,0,0,3
3,NL,65,7,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,25,0,0,3
3,NL,60,10,1,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,4,18,0,0,3
3,NL,45,7,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,25,0,0,3
3,NL,56,8,2,0,0,1,0,1,1,1,0,0,1,0,1,1,0,0,3,20,0,0,3
3,NL,38,8,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,7,18,2,1,2
3,NL,66,8,1,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,8,17,0,0,3
3,NL,34,8,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,7,19,0,0,2
3,NL,60,2,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,5,22,0,0,3
3,NL,56,7,2,0,0,1,1,0,1,0,1,1,0,0,1,1,0,0,7,19,0,0,3
3,NL,58,10,2,0,0,0,0,0,1,0,1,0,1,1,1,1,0,0,7,16,2,0,3
3,NL,63,8,2,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,4,18,0,0,3
3,NL,69,7,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,15,0,0,3
3,NL,64,10,2,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,3,18,0,0,3
3,NL,51,10,1,0,0,1,1,0,1,0,1,0,0,0,1,1,0,0,2,20,1,0,3
3,NL,41,7,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,4,18,0,0,2
3,NL,78,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,14,0,0,3
3,NL,35,10,1,0,0,1,1,0,1,1,0,0,1,1,1,1,0,0,2,22,2,0,3
3,NL,77,4,1,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,7,29,0,0,3
3,NL,38,8,1,0,0,1,0,0,0,1,0,0,1,1,1,1,0,0,2,25,2,0,3
3,NL,34,7,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,7,25,2,0,2
3,NL,56,9,1,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,4,26,0,0,3
3,NL,50,6,2,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,5,19,0,0,2
3,NL,66,7,2,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,9,22,0,0,3
3,NL,36,9,1,0,0,1,0,0,1,1,0,1,1,0,1,1,0,0,3,23,1,0,3
3,NL,64,8,2,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,5,20,0,0,3
3,NL,18,6,2,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,9,98,0,1,3
3,NL,70,10,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,4,23,0,0,3
3,NL,61,6,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,8,18,0,0,3
3,NL,72,6,1,0,0,0,1,0,1,0,0,1,1,0,1,1,0,0,6,15,0,0,3
3,NL,72,5,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,5,13,0,0,3
3,NL,46,6,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,5,22,0,0,2
3,NL,68,8,1,0,0,1,0,0,1,1,0,0,1,0,1,1,0,0,8,19,0,0,3
3,NL,75,3,2,0,0,0,1,1,1,0,1,1,0,0,1,1,0,0,8,18,0,0,3
3,NL,74,4,2,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,8,16,0,0,3
3,NL,57,10,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4,16,0,0,3
3,NL,41,7,2,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,4,20,0,1,3
3,NL,72,8,2,0,0,1,1,0,1,0,0,0,1,0,1,1,0,0,2,16,0,0,3
3,NL,74,5,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,16,0,0,3
3,NL,70,7,2,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,7,21,0,0,3
3,NL,66,10,1,0,0,1,0,0,1,0,1,1,1,0,1,1,0,0,3,20,0,0,3
3,NL,62,1,2,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,9,21,0,0,3
3,NL,43,10,2,0,0,1,1,0,1,1,0,0,0,0,1,1,0,0,4,24,2,1,3
3,NL,16,8,2,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,7,98,0,0,3
3,NL,65,9,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,4,24,0,0,3
3,NL,62,5,2,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,5,17,0,0,3
3,NL,72,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,22,0,0,3
3,NL,49,8,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,32,0,0,3
3,NL,33,8,1,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,7,24,1,0,3
3,NL,48,10,2,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,5,19,0,1,3
3,NL,34,5,2,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,7,23,2,0,3
3,NL,16,6,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,98,98,0,0,7
3,NL,69,7,2,1,0,1,0,0,1,0,0,0,1,0,1,1,0,0,4,28,0,0,3
3,NL,69,10,1,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,1,30,0,0,3
3,NL,68,5,2,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,98,14,0,0,3
3,NL,50,7,2,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,5,26,0,0,3
3,NL,36,7,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,9,20,2,0,2
3,NL,47,6,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,18,0,0,2
3,NL,30,7,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,0,7,18,0,0,3
3,NL,51,7,3,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,4,25,0,1,3
3,NL,38,7,2,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,8,21,0,0,3
3,NL,61,7,2,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,4,19,0,0,3
3,NL,60,5,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,7,14,0,0,3
3,NL,51,7,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,4,21,0,0,2
3,NL,60,4,1,0,0,1,0,0,1,0,1,1,1,0,1,1,0,0,7,16,0,0,3
3,NL,29,10,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,18,2,0,3
3,NL,68,10,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,22,0,0,3
3,NL,17,7,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,98,98,0,0,3
3,NL,48,8,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,3,26,0,0,3
3,NL,72,5,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,4,17,0,0,3
3,NL,54,10,2,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,3,19,0,0,3
3,NL,63,7,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,5,17,0,0,2
3,NL,62,8,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,2,18,0,0,2
3,NL,32,7,2,0,0,1,1,0,1,0,1,0,1,0,1,1,0,0,3,24,0,0,3
3,NL,64,8,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,4,26,0,0,3
3,NL,53,9,1,0,0,1,1,0,1,0,0,1,1,1,1,1,0,0,2,25,0,0,3
3,NL,42,5,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,6,28,0,0,3
3,NL,16,8,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,5,98,0,0,1
3,NL,55,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,17,0,0,1
3,NL,34,8,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,6,23,0,0,3
3,NL,57,8,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3,16,0,0,3
3,NL,73,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,18,0,0,3
3,NL,35,8,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,6,27,1,0,3
3,NL,53,9,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,5,24,0,0,3
3,NL,44,8,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,8,19,0,0,3
3,NL,64,10,1,0,0,1,1,0,1,1,0,0,0,0,1,1,0,0,2,21,0,0,3
3,NL,25,10,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,3,23,0,0,2
3,NL,52,7,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,6,18,0,0,2
3,NL,67,9,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,4,23,0,0,3
3,NL,42,7,1,0,0,1,0,0,1,0,1,0,0,1,1,1,0,0,8,18,0,1,3
3,NL,62,8,1,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,5,21,0,0,3
3,NL,15,8,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,3,98,0,0,3
3,NL,80,10,1,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,3,15,0,0,3
3,NL,53,6,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,18,0,0,3
3,NL,48,6,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,4,16,0,0,3
3,NL,70,9,1,0,0,1,1,1,1,0,0,0,0,0,1,1,0,0,4,14,0,0,2
3,NL,83,6,1,0,0,1,1,0,1,0,0,0,1,0,1,1,0,0,5,13,0,0,3
3,NL,22,7,2,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,3,21,0,0,3
3,NL,58,10,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,34,0,0,1
3,NL,78,7,2,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,4,17,0,0,3
3,NL,34,7,2,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,6,23,1,0,3
3,NL,27,9,2,0,0,1,1,1,1,0,1,0,1,0,1,1,0,0,6,22,0,0,2
3,NL,15,10,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,98,98,0,0,3
18,AT,47,7,2,0,0,1,0,0,1,1,0,0,1,0,1,1,0,0,4,26,0,0,2
18,AT,68,9,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,8,19,0,0,3
18,AT,36,8,1,0,0,0,1,0,1,1,1,1,0,0,1,1,0,0,5,15,2,0,3
18,AT,50,10,2,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,3,17,0,1,3
18,AT,48,5,1,0,0,0,1,1,0,0,1,0,1,0,1,1,0,0,7,18,0,1,3
18,AT,68,8,1,0,0,0,0,0,1,0,1,0,1,1,1,1,0,0,5,18,0,0,3
18,AT,34,10,2,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,3,24,1,0,2
18,AT,56,10,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,9,18,3,2,3
18,AT,19,4,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,3,98,0,0,2
18,AT,63,8,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,10,17,0,0,2
18,AT,32,7,1,0,0,1,0,1,1,1,0,0,0,1,1,1,0,0,7,17,2,0,3
18,AT,18,8,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,4,98,0,0,3
18,AT,30,10,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,8,19,0,0,3
18,AT,68,9,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,4,18,0,0,3
18,AT,78,6,2,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,6,23,0,0,3
18,AT,22,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,97,18,0,0,7
18,AT,69,4,1,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,5,18,0,0,3
18,AT,55,10,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,98,15,0,0,3
18,AT,56,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,5,16,0,0,2
18,AT,78,10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,30,2,2,3
18,AT,75,8,1,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,3,22,0,0,3
18,AT,75,5,2,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,5,18,0,0,3
18,AT,56,8,2,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2,17,0,0,2
18,AT,68,8,2,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,2,15,0,0,2
18,AT,21,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,16,0,0,2
18,AT,36,5,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,7,17,0,0,2
18,AT,51,9,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,5,22,0,0,3
18,AT,38,8,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,16,2,0,2
